best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Time to Expiration
100.0,100.0,89.06,39.73,ETH-27JUN25,2905.58,65.79,0.293,0.4485,0.0,0.3733,0.0,0.493,0.298,0.386623,0.322,"[[0.4485, 100.0]]","[[0.293, 100.0]]",ETH-27JUN25-3600-P,2635.02,14429685171,1730245647269,-17.73241,-1.27576,9.32144,0.00025,-0.5535,0.0,0.0,,,,month,27JUN25,3600,0.6575342465753424
193.0,100.0,88.25,40.88,ETH-27JUN25,2905.52,65.56,0.2695,0.4205,0.0,0.3471,0.0,0.465,0.2735,0.359976,0.322,"[[0.4205, 100.0]]","[[0.2695, 193.0]]",ETH-27JUN25-3500-P,2634.97,14429690512,1730245648276,-16.8475,-1.27842,9.37292,0.00026,-0.53343,0.0,0.0,,,,month,27JUN25,3500,0.6575342465753424
198.0,2.0,65.93,41.49,ETH-27JUN25,2905.52,65.39,0.2455,0.3235,0.0,0.3217,0.0,0.4375,0.25,0.333528,0.329,"[[0.3235, 2.0], [0.324, 30.0], [0.3245, 580.0], [0.325, 463.0], [0.3255, 980.0], [0.326, 1013.0], [0.3265, 676.0], [0.327, 816.0], [0.3275, 410.0], [0.328, 1064.0], [0.3285, 262.0], [0.329, 841.0], [0.3295, 32.0], [0.33, 222.0], [0.3305, 1011.0], [0.331, 280.0], [0.3315, 1029.0], [0.332, 1328.0], [0.3325, 751.0], [0.333, 472.0]]","[[0.2455, 198.0]]",ETH-27JUN25-3400-P,2634.97,14429690735,1730245648320,-15.95756,-1.2789,9.40146,0.00026,-0.51232,0.0,0.0,,,,month,27JUN25,3400,0.6575342465753424
108.0,107.0,66.71,65.6,ETH-27JUN25,2905.52,66.73,0.1175,0.121,0.0,0.1211,180.0,0.2145,0.0715,0.117676,0.083,"[[0.121, 107.0]]","[[0.1175, 108.0]]",ETH-27JUN25-3800-C,2634.97,14429648289,1730245648320,5.54801,-1.2732,9.17116,0.00025,0.41104,0.0,0.0,,,,month,27JUN25,3800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.52,68.72,0.0,0.0,0.0,0.1378,0.0,0.232,0.083,0.133687,0.062,[],[],ETH-27JUN25-3700-C,2634.97,14252040531,1730245648320,5.9457,-1.31563,9.40953,0.00024,0.44169,0.0,0.0,,,,month,27JUN25,3700,0.6575342465753424
181.0,100.0,87.64,37.41,ETH-27JUN25,2905.52,66.73,0.343,0.496,0.0,0.4289,4.0,0.553,0.3505,0.443339,0.5705,"[[0.496, 100.0]]","[[0.343, 181.0]]",ETH-27JUN25-3800-P,2634.97,14429693452,1730245649706,-19.47404,-1.27321,9.17112,0.00025,-0.58896,0.0,0.0,,,,month,27JUN25,3800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.52,69.26,0.0,0.0,0.0,0.5214,0.0,0.65,0.4355,0.537128,0.221,[],[],ETH-27JUN25-4100-P,2634.97,14252040503,1730245648320,-22.45175,-1.27253,9.03124,0.00023,-0.62622,0.0,0.0,,,,month,27JUN25,4100,0.6575342465753424
174.0,100.0,90.23,33.04,ETH-27JUN25,2905.52,68.72,0.394,0.558,0.0,0.4896,0.0,0.6185,0.4075,0.504987,0.6165,"[[0.558, 100.0]]","[[0.394, 174.0]]",ETH-27JUN25-4000-P,2634.97,14429693394,1730245649592,-21.14793,-1.28772,9.00698,0.00024,-0.61578,0.0,0.0,,,,month,27JUN25,4000,0.6575342465753424
10763.0,0.0,0.0,67.14,ETH-27JUN25,2905.52,68.72,0.108,0.0,0.0,0.1129,0.0,0.208,0.0645,0.109552,0.11,[],"[[0.108, 10763.0], [0.1075, 3326.0], [0.107, 8770.0], [0.1065, 16810.0], [0.106, 5988.0], [0.1055, 10128.0], [0.105, 3709.0], [0.1045, 530.0], [0.104, 180.0], [0.103, 751.0], [0.1025, 260.0], [0.102, 80.0], [0.1015, 160.0], [0.101, 160.0], [0.1005, 80.0], [0.1, 80.0], [0.0985, 180.0], [0.0975, 1200.0], [0.097, 240.0], [0.0965, 170.0]]",ETH-27JUN25-4000-C,2634.97,14429685552,1730245648320,5.19096,-1.28772,9.00698,0.00024,0.38422,293453.74,1070.0,16.4021,0.0945,0.11,month,27JUN25,4000,0.6575342465753424
0.0,1.0,47.55,0.0,ETH-27JUN25,2905.52,47.74,0.0,0.057,0.0,0.0575,0.0,0.122,0.027,0.057455,0.0265,"[[0.057, 1.0]]",[],ETH-27JUN25-3900-C,2634.97,14398447611,1730245648320,4.39518,-0.79498,8.03834,0.0003,0.28629,2720.49,40.0,0.0,0.0265,0.0265,month,27JUN25,3900,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.52,69.26,0.0,0.0,0.0,0.1103,0.0,0.203,0.0605,0.106807,0.276,[],[],ETH-27JUN25-4100-C,2634.97,14252040383,1730245648320,5.1539,-1.27253,9.03124,0.00023,0.37378,0.0,0.0,,,,month,27JUN25,4100,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.51,47.73,0.0,0.0,0.0,0.401,0.0,0.498,0.3325,0.419228,0.3905,[],[],ETH-27JUN25-3900-P,2634.96,14252040645,1730245649303,-21.74988,-0.79152,8.1504,0.0003,-0.7108,0.0,0.0,,,,month,27JUN25,3900,0.6575342465753424
169.0,100.0,88.68,23.74,ETH-27JUN25,2905.51,67.68,0.448,0.608,0.0,0.5426,1.0,0.6725,0.459,0.559684,0.684,"[[0.608, 100.0]]","[[0.448, 169.0]]",ETH-27JUN25-4200-P,2634.96,14429693552,1730245649967,-22.89352,-1.2244,8.69562,0.00023,-0.65405,0.0,0.0,,,,month,27JUN25,4200,0.6575342465753424
113.0,100.0,67.67,66.5,ETH-27JUN25,2905.51,67.69,0.0935,0.097,0.0,0.097,284.0,0.189,0.052,0.094478,0.0775,"[[0.097, 100.0]]","[[0.0935, 113.0]]",ETH-27JUN25-4200-C,2634.96,14429599577,1730245649303,4.7625,-1.22446,8.69582,0.00023,0.34596,0.0,0.0,,,,month,27JUN25,4200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.51,69.26,0.0,0.0,0.0,0.0982,0.0,0.189,0.051,0.094976,0.2155,[],[],ETH-27JUN25-4300-C,2634.96,14252040537,1730245649283,4.77831,-1.23431,8.76001,0.00022,0.34249,0.0,0.0,,,,month,27JUN25,4300,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.49,69.87,0.0,0.0,0.0,0.0946,0.0,0.1855,0.048,0.091402,0.037,[],[],ETH-27JUN25-4400-C,2634.94,14252040352,1730245650384,4.62535,-1.22886,8.64444,0.00022,0.331,0.0,0.0,,,,month,27JUN25,4400,0.6575342465753424
0.0,1.0,77.32,0.0,ETH-27JUN25,2905.49,69.26,0.0,0.603,0.0,0.5782,0.0,0.709,0.4905,0.595069,1.0245,"[[0.603, 1.0]]",[],ETH-27JUN25-4300-P,2634.94,14252040540,1730245650384,-24.17405,-1.2343,8.75991,0.00022,-0.65751,0.0,0.0,,,,month,27JUN25,4300,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.49,69.87,0.0,0.0,0.0,0.6089,0.0,0.7415,0.52,0.62638,0.594,[],[],ETH-27JUN25-4400-P,2634.94,14252040398,1730245650384,-25.00023,-1.22886,8.64444,0.00022,-0.669,0.0,0.0,,,,month,27JUN25,4400,0.6575342465753424
87.0,62.0,111.39,65.13,ETH-27JUN25,2905.49,67.92,0.6225,0.7655,0.0,0.6303,0.0,0.763,0.544,0.650352,0.789,"[[0.7655, 62.0]]","[[0.6225, 87.0]]",ETH-27JUN25-4500-P,2634.94,14429693550,1730245650384,-25.40993,-1.16207,8.22419,0.00022,-0.69783,0.0,0.0,,,,month,27JUN25,4500,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.49,70.48,0.0,0.0,0.0,0.6694,0.0,0.8045,0.578,0.687981,1.2585,[],[],ETH-27JUN25-4600-P,2634.94,14252040702,1730245650384,-26.659,-1.20028,8.37105,0.00021,-0.69335,0.0,0.0,,,,month,27JUN25,4600,0.6575342465753424
116.0,109.0,67.91,67.2,ETH-27JUN25,2905.49,67.92,0.0795,0.0815,0.0,0.0815,100.0,0.1705,0.0405,0.080488,0.055,"[[0.0815, 109.0]]","[[0.0795, 116.0]]",ETH-27JUN25-4500-C,2634.94,14429600174,1730245650384,4.2214,-1.16207,8.22428,0.00022,0.30217,0.0,0.0,,,,month,27JUN25,4500,0.6575342465753424
119.0,3.0,69.29,68.31,ETH-27JUN25,2905.49,69.26,0.0615,0.064,0.0,0.0639,1.0,0.149,0.0285,0.06299,0.0545,"[[0.064, 3.0]]","[[0.0615, 119.0]]",ETH-27JUN25-5000-C,2634.94,14429693497,1730245650384,3.49716,-1.07193,7.43955,0.00019,0.24671,0.0,0.0,,,,month,27JUN25,5000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.49,70.48,0.0,0.0,0.0,0.7292,0.0,0.8655,0.6365,0.748937,0.5605,[],[],ETH-27JUN25-4800-P,2634.94,14252040620,1730245650384,-28.32465,-1.15333,8.04362,0.0002,-0.71869,0.0,0.0,,,,month,27JUN25,4800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,70.48,0.0,0.0,0.0,0.0862,0.0,0.176,0.042,0.083231,0.0001,[],[],ETH-27JUN25-4600-C,2634.92,14252040313,1730245651309,4.31311,-1.20026,8.37094,0.00021,0.30665,0.0,0.0,,,,month,27JUN25,4600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,70.48,0.0,0.0,0.0,0.0771,0.0,0.1645,0.0355,0.074416,0.204,[],[],ETH-27JUN25-4800-C,2634.92,14252040728,1730245651309,3.99408,-1.15331,8.04351,0.0002,0.28131,0.0,0.0,,,,month,27JUN25,4800,0.6575342465753424
71.0,54.0,116.04,65.74,ETH-27JUN25,2905.47,69.29,0.776,0.925,0.0,0.7849,86.0,0.9225,0.694,0.807279,0.966,"[[0.925, 54.0]]","[[0.776, 71.0]]",ETH-27JUN25-5000-P,2634.92,14429693750,1730245651309,-29.42451,-1.07288,7.44254,0.00019,-0.7531,0.0,0.0,,,,month,27JUN25,5000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,103.42,0.0,0.0,0.0,0.1332,0.0,0.2635,0.068,0.130308,0.156,[],[],ETH-27JUN25-5800-C,2634.92,14252040512,1730245651309,4.2057,-1.85454,8.8138,0.00015,0.34818,0.0,0.0,,,,month,27JUN25,5800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,102.45,0.0,0.0,0.0,0.137,0.0,0.2675,0.0715,0.13402,0.1885,[],[],ETH-27JUN25-5600-C,2634.92,14308548058,1730245651309,4.29984,-1.86104,8.8769,0.00015,0.35806,0.0,0.0,,,,month,27JUN25,5600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,102.45,0.0,0.0,0.0,1.065,0.0,1.256,0.9395,1.088265,1.444,[],[],ETH-27JUN25-5600-P,2634.92,14276792018,1730245651309,-33.31863,-1.8589,8.90296,0.00015,-0.64103,0.0,0.0,,,,month,27JUN25,5600,0.6575342465753424
112.0,166.0,71.75,70.76,ETH-27JUN25,2905.47,71.75,0.0395,0.0415,0.0,0.0415,0.0,0.118,0.015,0.041993,0.0345,"[[0.0415, 166.0]]","[[0.0395, 112.0]]",ETH-27JUN25-6000-C,2634.92,14429650107,1730245651309,2.45727,-0.89039,5.96509,0.00015,0.16995,0.0,0.0,,,,month,27JUN25,6000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,71.34,0.0,0.0,0.0,0.0624,250.0,0.1485,0.027,0.061824,0.0626,[],[],ETH-27JUN25-5200-C,2634.92,14412029764,1730245651297,3.35719,-1.08013,7.29527,0.00018,0.23745,41002.22,250.0,0.0,0.0626,0.0626,month,27JUN25,5200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.47,71.34,0.0,0.0,0.0,0.8539,0.0,0.994,0.758,0.875889,0.6675,[],[],ETH-27JUN25-5200-P,2634.92,14252040419,1730245651309,-31.54447,-1.0792,7.43567,0.00018,-0.75856,0.0,0.0,,,,month,27JUN25,5200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,79.93,0.0,0.0,0.0,0.0797,0.0,0.1765,0.0355,0.077226,0.104,[],[],ETH-27JUN25-5400-C,2634.93,14276791983,1730245652307,3.68174,-1.27894,7.8508,0.00017,0.26826,0.0,0.0,,,,month,27JUN25,5400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,79.93,0.0,0.0,0.0,0.9385,0.0,1.0935,0.834,0.961243,0.391,[],[],ETH-27JUN25-5400-P,2634.93,14252040681,1730245652344,-32.66731,-1.2787,7.86269,0.00017,-0.73138,0.0,0.0,,,,month,27JUN25,5400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,76.23,0.0,0.0,0.0,0.0484,0.0,0.129,0.0175,0.018922,0.0075,[],[],ETH-27JUN25-6200-C,2634.93,14252040677,1730245652307,2.65877,-0.98471,6.34936,0.00015,0.18432,0.0,0.0,,,,month,27JUN25,6200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.42,0.0,0.0,0.0,1.1294,0.0,1.3235,1.0015,1.153688,0.945,[],[],ETH-27JUN25-5800-P,2634.93,14252040325,1730245652344,-34.84616,-1.85455,8.81385,0.00015,-0.65182,0.0,0.0,,,,month,27JUN25,5800,0.6575342465753424
62.0,60.0,75.93,66.56,ETH-27JUN25,2905.48,71.75,1.0965,1.1155,0.0,1.1066,9.0,1.253,1.007,1.135143,1.3325,"[[1.1155, 60.0]]","[[1.0965, 62.0]]",ETH-27JUN25-6000-P,2634.93,14429693818,1730245652344,-37.05115,-0.89037,5.96495,0.00015,-0.83006,0.0,0.0,,,,month,27JUN25,6000,0.6575342465753424
0.0,1.0,76.08,0.0,ETH-27JUN25,2905.48,76.23,0.0,1.1805,0.0,1.1808,1.0,1.336,1.076,1.181079,1.0695,"[[1.1805, 1.0]]",[],ETH-27JUN25-6200-P,2634.93,14398447152,1730245652344,-38.42578,-0.98128,6.21355,0.00015,-0.81935,0.0,0.0,,,,month,27JUN25,6200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.42,0.0,0.0,0.0,0.1131,0.0,0.24,0.053,0.110508,0.1055,[],[],ETH-27JUN25-6400-C,2634.93,14252040380,1730245652344,3.7804,-1.76059,8.36727,0.00014,0.30634,0.0,0.0,,,,month,27JUN25,6400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.42,0.0,0.0,0.0,1.3158,0.0,1.5165,1.183,1.343204,1.2935,[],[],ETH-27JUN25-6400-P,2634.93,14252040333,1730245652307,-39.31136,-1.76059,8.36727,0.00014,-0.69366,0.0,0.0,,,,month,27JUN25,6400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.42,0.0,0.0,0.0,0.1073,0.0,0.233,0.049,0.104758,0.165,[],[],ETH-27JUN25-6600-C,2634.93,14252040452,1730245652307,3.64805,-1.72743,8.20968,0.00014,0.29374,0.0,0.0,,,,month,27JUN25,6600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.42,0.0,0.0,0.0,1.3788,0.0,1.581,1.2445,1.407225,1.367,[],[],ETH-27JUN25-6600-P,2634.93,14252040626,1730245652344,-40.79031,-1.72743,8.20968,0.00014,-0.70626,0.0,0.0,,,,month,27JUN25,6600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,1.4434,0.0,1.6485,1.307,1.472816,1.8805,[],[],ETH-27JUN25-6800-P,2634.93,14252040411,1730245652344,-42.2486,-1.70675,8.07732,0.00014,-0.71623,0.0,0.0,,,,month,27JUN25,6800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,0.103,0.0,0.228,0.046,0.100576,0.1125,[],[],ETH-27JUN25-6800-C,2634.93,14252040501,1730245652344,3.53639,-1.70675,8.07732,0.00014,0.28377,0.0,0.0,,,,month,27JUN25,6800,0.6575342465753424
87.0,88.0,80.22,66.95,ETH-27JUN25,2905.48,74.2,1.4275,1.449,0.0,1.4382,0.0,1.594,1.3295,1.472004,1.7065,"[[1.449, 88.0]]","[[1.4275, 87.0]]",ETH-27JUN25-7000-P,2634.93,14429693991,1730245652344,-44.29153,-0.74152,4.80357,0.00012,-0.87683,0.0,0.0,,,,month,27JUN25,7000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,0.093,0.0,0.2155,0.0395,0.090762,0.152,[],[],ETH-27JUN25-7200-C,2634.93,14252040511,1730245652307,3.29583,-1.63886,7.75601,0.00013,0.26149,0.0,0.0,,,,month,27JUN25,7200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,104.62,0.0,0.0,0.0,0.0821,0.0,0.2015,0.0325,0.080063,0.0044,[],[],ETH-27JUN25-7800-C,2634.93,14252040341,1730245652344,2.99875,-1.56086,7.33332,0.00012,0.2354,0.0,0.0,,,,month,27JUN25,7800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,104.05,0.0,0.0,0.0,0.0821,250.0,0.2045,0.0345,0.082389,0.083,[],[],ETH-27JUN25-7600-C,2634.93,14411682626,1730245652344,2.97821,-1.57523,7.29457,0.00013,0.23739,54440.32,250.0,0.0,0.083,0.083,month,27JUN25,7600,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,104.05,0.0,0.0,0.0,1.7005,0.0,1.9125,1.558,1.733939,1.6515,[],[],ETH-27JUN25-7600-P,2634.93,14252040625,1730245652307,-48.09086,-1.5768,7.44827,0.00013,-0.75781,0.0,0.0,,,,month,27JUN25,7600,0.6575342465753424
302.0,120.0,74.2,72.97,ETH-27JUN25,2905.48,74.2,0.027,0.029,0.0,0.029,32.0,0.0975,0.009,0.029995,0.0245,"[[0.029, 120.0]]","[[0.027, 302.0]]",ETH-27JUN25-7000-C,2634.93,14429601921,1730245652344,1.80159,-0.74152,4.80368,0.00012,0.12317,0.0,0.0,,,,month,27JUN25,7000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,104.62,0.0,0.0,0.0,1.7667,0.0,1.9815,1.622,1.801161,2.6885,[],[],ETH-27JUN25-7800-P,2634.93,14252040425,1730245652344,-49.51932,-1.56086,7.33332,0.00012,-0.7646,0.0,0.0,,,,month,27JUN25,7800,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,1.5684,500.0,1.7795,1.432,1.602545,1.5715,[],[],ETH-27JUN25-7200-P,2634.93,14412031185,1730245652344,-44.33119,-1.63942,7.60565,0.00013,-0.74333,2058657.14,500.0,0.0,1.5715,1.5715,month,27JUN25,7200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,1.6354,0.0,1.8455,1.4945,1.667859,2.172,[],[],ETH-27JUN25-7400-P,2634.93,14252040740,1730245652307,-46.64276,-1.60472,7.59443,0.00013,-0.74886,0.0,0.0,,,,month,27JUN25,7400,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.48,103.86,0.0,0.0,0.0,0.0885,0.0,0.2095,0.037,0.086304,0.0047,[],[],ETH-27JUN25-7400-C,2634.93,14252040619,1730245652344,3.18208,-1.60472,7.59443,0.00013,0.25114,0.0,0.0,,,,month,27JUN25,7400,0.6575342465753424
294.0,404.0,108.49,75.03,ETH-27JUN25,2905.63,104.62,0.0195,0.085,0.0,0.0755,0.0,0.196,0.0305,0.073855,0.089,"[[0.085, 404.0]]","[[0.0195, 294.0]]",ETH-27JUN25-8000-C,2635.07,14429693562,1730245655430,2.78591,-1.52366,7.00083,0.00012,0.22107,0.0,0.0,,,,month,27JUN25,8000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.63,118.58,0.0,0.0,0.0,0.107,0.0,0.2475,0.0455,0.104768,0.071,[],[],ETH-27JUN25-8400-C,2635.07,14252040775,1730245655430,3.24292,-1.91159,7.92339,0.00012,0.27276,0.0,0.0,,,,month,27JUN25,8400,0.6575342465753424
2.0,0.0,0.0,72.78,ETH-27JUN25,2905.63,104.62,1.77,0.0,0.0,1.8289,1.0,2.048,1.6855,1.864719,2.5345,[],"[[1.77, 2.0]]",ETH-27JUN25-8000-P,2635.07,14429693399,1730245655430,-49.89187,-1.52366,7.00083,0.00012,-0.77893,0.0,0.0,,,,month,27JUN25,8000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.63,118.58,0.0,0.0,0.0,0.1094,0.0,0.2525,0.048,0.107156,0.1755,[],[],ETH-27JUN25-8200-C,2635.07,14338900395,1730245655430,3.2745,-1.94072,7.96505,0.00012,0.27847,0.0,0.0,,,,month,27JUN25,8200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.63,118.58,0.0,0.0,0.0,1.9333,0.0,2.1755,1.7715,1.969397,2.253,[],[],ETH-27JUN25-8200-P,2635.07,14252040638,1730245655430,-51.88532,-1.93983,8.04043,0.00012,-0.71895,0.0,0.0,,,,month,27JUN25,8200,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.63,118.58,0.0,0.0,0.0,1.9981,0.0,2.2425,1.8345,2.035181,,[],[],ETH-27JUN25-8400-P,2635.07,14252040353,1730245655430,-53.315,-1.91159,7.92339,0.00012,-0.72724,0.0,0.0,,,,month,27JUN25,8400,0.6575342465753424
0.0,7.0,89.13,0.0,ETH-27JUN25,2905.81,86.31,0.0,2.128,0.0,2.1239,7.0,2.314,1.988,2.165188,2.629,"[[2.128, 7.0]]",[],ETH-27JUN25-9000-P,2635.23,14429694176,1730245656437,-57.79598,-0.75979,4.23155,9e-05,-0.89689,0.0,0.0,,,,month,27JUN25,9000,0.6575342465753424
308.0,1.0,85.98,76.74,ETH-27JUN25,2905.81,86.31,0.0145,0.026,0.0,0.0265,250.0,0.1,0.007,0.025463,0.0227,"[[0.026, 1.0]]","[[0.0145, 308.0]]",ETH-27JUN25-9000-C,2635.23,14429593690,1730245656437,1.46642,-0.7598,4.2317,9e-05,0.10312,14601.89,250.0,0.0,0.0227,0.0227,month,27JUN25,9000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,91.33,0.0,0.0,0.0,2.4689,0.0,2.675,2.3185,2.514653,3.6015,[],[],ETH-27JUN25-10000-P,2635.23,14252040659,1730245656437,-65.8836,-0.7847,4.22302,8e-05,-0.89874,0.0,0.0,,,,month,27JUN25,10000,0.6575342465753424
745.0,5.0,91.08,78.14,ETH-27JUN25,2905.81,91.33,0.011,0.0255,0.0,0.0258,0.0,0.102,0.007,0.02483,0.01,"[[0.0255, 5.0]]","[[0.011, 745.0]]",ETH-27JUN25-10000-C,2635.23,14429594120,1730245656437,1.36759,-0.77075,4.05662,8e-05,0.09732,0.0,0.0,,,,month,27JUN25,10000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,88.44,0.0,0.0,0.0,3.8261,0.0,4.0625,3.6345,3.891268,4.0795,[],[],ETH-27JUN25-14000-P,2635.23,14338900126,1730245656437,-92.81677,-0.33059,1.81911,4e-05,-0.96533,0.0,0.0,,,,month,27JUN25,14000,0.6575342465753424
703.0,202.0,88.44,82.84,ETH-27JUN25,2905.81,88.44,0.0046,0.0075,0.0,0.0075,0.0,0.051,0.0001,0.006999,0.0045,"[[0.0075, 202.0]]","[[0.0046, 703.0]]",ETH-27JUN25-14000-C,2635.23,14429596168,1730245656437,0.49703,-0.32322,1.75667,4e-05,0.03348,0.0,0.0,,,,month,27JUN25,14000,0.6575342465753424
88.0,46.0,88.67,83.94,ETH-27JUN25,2905.81,88.67,0.0039,0.006,0.0,0.006,10.0,0.0455,0.0001,0.005999,0.009,"[[0.006, 46.0]]","[[0.0039, 88.0]]",ETH-27JUN25-15000-C,2635.23,14429596538,1730245656437,0.40846,-0.27406,1.48564,3e-05,0.02735,0.0,0.0,,,,month,27JUN25,15000,0.6575342465753424
620.0,10.0,90.71,80.04,ETH-27JUN25,2905.81,90.86,0.009,0.019,0.0,0.0192,0.0,0.0865,0.0042,0.018664,0.0027,"[[0.019, 10.0]]","[[0.009, 620.0]]",ETH-27JUN25-11000-C,2635.23,14429639561,1730245656437,1.07534,-0.6333,3.35052,7e-05,0.07537,0.0,0.0,,,,month,27JUN25,11000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,90.86,0.0,0.0,0.0,2.8061,0.0,3.019,2.646,2.857134,2.938,[],[],ETH-27JUN25-11000-P,2635.23,14252040557,1730245656437,-72.91951,-0.64819,3.50652,7e-05,-0.92114,0.0,0.0,,,,month,27JUN25,11000,0.6575342465753424
75.0,10.0,92.58,80.92,ETH-27JUN25,2905.81,92.75,0.007,0.0165,0.0,0.0167,0.0,0.081,0.0017,0.016164,0.009,"[[0.0165, 10.0]]","[[0.007, 75.0]]",ETH-27JUN25-12000-C,2635.23,14429595265,1730245656437,0.93968,-0.58227,3.01767,6e-05,0.06578,0.0,0.0,,,,month,27JUN25,12000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,92.75,0.0,0.0,0.0,3.1477,0.0,3.373,2.976,3.203409,3.6115,[],[],ETH-27JUN25-12000-P,2635.23,14252040547,1730245656437,-79.79372,-0.59782,3.16803,6e-05,-0.93095,0.0,0.0,,,,month,27JUN25,12000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,121.91,0.0,0.0,0.0,0.0386,0.0,0.1445,0.0095,0.037562,,[],[],ETH-27JUN25-16000-C,2635.23,14252040752,1730245656437,1.47696,-1.14127,4.60144,7e-05,0.11407,0.0,0.0,,,,month,27JUN25,16000,0.6575342465753424
906.0,0.0,0.0,80.64,ETH-27JUN25,2905.81,118.58,0.005,0.0,0.0,0.0481,10.0,0.1645,0.0145,0.04712,0.0042,[],"[[0.005, 906.0]]",ETH-27JUN25-13000-C,2635.23,14429595712,1730245656437,1.77785,-1.30094,5.27357,8e-05,0.14099,0.0,0.0,,,,month,27JUN25,13000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.81,118.58,0.0,0.0,0.0,3.5246,0.0,3.8115,3.32,3.584391,3.316,[],[],ETH-27JUN25-13000-P,2635.23,14252040543,1730245656437,-85.65975,-1.3179,5.46259,8e-05,-0.85389,0.0,0.0,,,,month,27JUN25,13000,0.6575342465753424
0.0,0.0,0.0,0.0,ETH-27JUN25,2905.83,88.67,0.0,0.0,0.0,4.1686,0.0,4.416,3.9645,4.239336,,[],[],ETH-27JUN25-15000-P,2635.25,14252040706,1730245657443,-100.55174,-0.28657,1.58847,3e-05,-0.97075,0.0,0.0,,,,month,27JUN25,15000,0.6575342465753424
