,index,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual,gross_profit_loss,management_fee,incentive_fee,net_profit_loss,Ending_Net_Asset_Value,Monthly_Rate_of_Return,Unrealized_Gain_Loss,Change_in_Open_Trade_Equity,Net_Performance_wo_Fees,Net_Performance,Additions_Withdrawals,Additions,Withdrawals,VAMI
578,579,3.2,1.0,47.47,107.35,BTC-27SEP24,45423.78,55.31,0.0,0.31,0.5,94.9,0.834,0.0001,0.365,"[[0.5, 1.0], [0.507, 0.3]]","[[0.31, 3.2]]",0.33584013,BTC-27SEP24-56000-P,0.3341,43039.42,20963046259,1706969569152,-274.49317,-16.53651,141.55339,2e-05,-0.5976,0.0,0.0,,,,month,2024-09-27,56000,2024-09-27,0.6493150684931507,0.7741,0.9971216666666668,7986.617326095289,11229.34859121112,0.365,7797.281370180877,7796.916370180877,0.0,0.365,7796.9163701808775,155.94562740361755,1559.3832740361756,6081.587468741084,1006081.5874687411,0.006081587468741084,0.365,0.26349999999999996,6081.850968741084,4366.522067301291,1715.0654014398215,1715.0654014398215,0.0,25154894.064157236
579,580,12.0,12.0,54.81,56.61,BTC-27SEP24,45423.78,55.71,0.0,0.0895,0.095,126.9,0.592,0.0001,0.0969,"[[0.095, 12.0], [0.098, 12.0]]","[[0.0895, 12.0], [0.0855, 6.0]]",0.09474581,BTC-27SEP24-58000-C,0.0922,43039.42,20963046534,1706969569152,83.11129,-16.31335,138.64217,2e-05,0.37434,139411.43,34.2,3.0851,0.0935,0.0969,month,2024-09-27,58000,2024-09-27,0.6493150684931507,0.5571,0.9256483333333332,4362.6540340975625,9692.234399480789,0.0969,4194.059679776867,4193.962779776867,0.0,0.0969,4193.962779776867,83.88119359553734,838.7925559553735,3271.2890302259566,1003271.289030226,0.0032712890302259564,0.0969,-0.2681,3271.020930225957,2348.347180675046,922.9418495509017,922.9418495509017,0.0,25237182.99316581
580,581,3.2,0.7,47.64,499.73,BTC-27SEP24,45423.91,55.71,0.0,0.345,1.227,103.8,0.869,0.0001,0.4055,"[[1.227, 0.7]]","[[0.345, 3.2]]",0.37135851,BTC-27SEP24-58000-P,0.3691,43038.92,20963046639,1706969581236,-293.07937,-16.31329,138.64262,2e-05,-0.62566,0.0,0.0,,,,month,2024-09-27,58000,2024-09-27,0.6493150684931507,2.73685,0.9990583333333334,31688.65546574611,10759.886508553283,0.4055,31604.06975066141,31603.664250661408,0.0,0.4055,31603.664250661408,632.0813950132282,6320.732850132282,24650.8500055159,1024650.8500055159,0.0246508500055159,0.4055,0.30860000000000004,24651.1586055159,17698.34436037039,6952.505645145462,6952.505645145462,0.0,25859301.005692095
581,582,6.0,24.0,55.2,57.22,BTC-27SEP24,45423.91,56.21,0.0,0.0815,0.0875,159.2,0.584,0.0001,0.0855,"[[0.0875, 24.0], [0.091, 6.0], [0.2, 1.0]]","[[0.0815, 6.0], [0.081, 12.0], [0.0805, 6.0], [0.08, 6.0], [0.0785, 2.6], [0.07, 8.0], [0.055, 1.0], [0.05, 6.0]]",0.08624799,BTC-27SEP24-60000-C,0.0845,43038.92,20963046907,1706969581235,77.88811,-16.06759,135.34009,2e-05,0.34886,117520.85,32.0,0.0,0.085,0.0855,month,2024-09-27,60000,2024-09-27,0.6493150684931507,0.5621,0.9972383333333332,3999.982324684783,10262.514535271555,0.0855,3841.8736990601274,3841.7881990601263,0.0,0.0855,3841.788199060127,76.83747398120255,768.3576398120255,2996.5930852668994,1002996.5930852669,0.0029965930852668995,0.0855,-0.32,2996.273085266899,2151.077971473671,845.5151137932116,845.5151137932116,0.0,25936790.808275588
582,583,3.1,25.0,47.96,268.01,BTC-27SEP24,45423.91,56.21,0.0,0.3815,1.0,136.3,0.905,0.0001,0.4455,"[[1.0, 25.0], [1.27, 0.6]]","[[0.3815, 3.1], [0.0925, 75.0]]",0.40688181,BTC-27SEP24-60000-P,0.4054,43038.92,20963046263,1706969581236,-311.27513,-16.06759,135.34009,2e-05,-0.65114,0.0,0.0,,,,month,2024-09-27,60000,2024-09-27,0.6493150684931507,1.5798499999999998,1.0322483333333334,18449.0439188124,10771.914216422034,0.4455,18296.034701213262,18295.58920121326,0.0,0.4455,18295.58920121326,365.92069402426523,3659.117840242652,14270.550666946343,1014270.5506669463,0.014270550666946344,0.4455,0.36,14270.910666946344,10245.872132679426,4024.67853426691,4024.67853426691,0.0,26306923.09564307
583,584,18.0,32.0,56.18,58.35,BTC-27SEP24,45423.38,57.27,0.0,0.065,0.071,70.8,0.5675,0.0001,0.0695,"[[0.071, 32.0], [0.0715, 6.0], [0.524, 1.0]]","[[0.065, 18.0], [0.0615, 6.0]]",0.06921147,BTC-27SEP24-65000-C,0.068,43039.29,20963046620,1706969582243,66.11323,-15.20312,125.70215,2e-05,0.29239,64110.92,21.5,0.0,0.0685,0.0695,month,2024-09-27,65000,2024-09-27,0.6493150684931507,0.57265,1.030846666666667,3226.2853376176863,9681.56975188292,0.0695,3091.85578845077,3091.78628845077,0.0,0.0695,3091.78628845077,61.8371157690154,618.357257690154,2411.591914991601,1002411.5919149916,0.002411591914991601,0.0695,-0.376,2411.2159149916006,1731.021541532431,680.5703734591843,680.5703734591843,0.0,26370364.65868883
584,585,3.1,0.6,48.54,499.18,BTC-27SEP24,45423.38,57.27,0.0,0.476,1.378,136.8,0.9985,0.0001,0.5445,"[[1.378, 0.6]]","[[0.476, 3.1], [0.35, 12.5]]",0.49989811,BTC-27SEP24-65000-P,0.4989,43039.29,20963046325,1706969582244,-355.48029,-15.20312,125.70215,2e-05,-0.70761,0.0,0.0,,,,month,2024-09-27,65000,2024-09-27,0.6493150684931507,2.7386,1.1044983333333334,30953.88480953889,10756.457523687342,0.5445,30867.231985346632,30866.687485346632,0.0,0.5445,30866.687485346632,617.3446397069326,6173.337497069327,24076.005348570376,1024076.0053485704,0.024076005348570375,0.5445,0.475,24076.480348570374,17285.798211794114,6790.207136776298,6790.207136776298,0.0,27005257.699255176
585,586,6.0,6.0,57.16,59.33,BTC-27SEP24,45423.38,58.25,0.0,0.0525,0.058,531.9,0.555,0.0001,0.0565,"[[0.058, 6.0], [0.0585, 14.0], [0.3, 1.0], [0.35, 1.0]]","[[0.0525, 6.0], [0.0505, 12.0], [0.0495, 6.0]]",0.0559901,BTC-27SEP24-70000-C,0.0552,43039.29,20963045531,1706969582245,56.18397,-14.17618,115.2355,1e-05,0.24593,14637.01,6.0,0.0,0.0565,0.0565,month,2024-09-27,70000,2024-09-27,0.6493150684931507,0.58245,1.1035666666666666,2626.4429871955,9801.172156403163,0.0565,2512.038370721568,2511.981870721568,0.0,0.0565,2511.9818707215677,50.24076741443136,502.39637414431354,1959.3447291628227,1001959.3447291629,0.0019593447291628226,0.0565,-0.488,1958.8567291628226,1406.2195876040778,553.1251415587913,553.1251415587913,0.0,27058170.308587894
586,587,2.5,0.5,46.09,499.85,BTC-27SEP24,45423.38,58.25,0.0,0.5685,1.4865,127.1,1.096,0.0965,0.643,"[[1.4865, 0.5]]","[[0.5685, 2.5], [0.0002, 1.0]]",0.59672956,BTC-27SEP24-70000-P,0.5963,43039.29,20963047178,1706969582243,-397.83981,-14.17618,115.2355,1e-05,-0.75407,0.0,0.0,,,,month,2024-09-27,70000,2024-09-27,0.6493150684931507,2.7297,1.1767766666666666,30370.426846719267,10870.038779535502,0.643,30281.984006978004,30281.341006978004,0.0,0.643,30281.341006978004,605.6396801395601,6056.268201395601,23619.433125442843,1023619.4331254428,0.023619433125442842,0.643,0.5865,23620.019625442845,16958.111743907684,6661.321381535141,6661.321381535141,0.0,27697268.95268843
587,588,15.0,12.0,58.83,61.46,BTC-27SEP24,45423.38,60.14,0.0,0.035,0.0405,67.2,0.5375,0.0001,0.036,"[[0.0405, 12.0], [0.041, 15.0], [0.042, 15.0], [0.043, 1.0], [0.045, 2.0]]","[[0.035, 15.0], [0.034, 6.0], [0.033, 6.0]]",0.0374795,BTC-27SEP24-80000-C,0.0377,43039.29,20963045390,1706969582243,41.07784,-12.07075,95.02714,1e-05,0.17714,0.0,0.0,,,,month,2024-09-27,80000,2024-09-27,0.6493150684931507,0.6014499999999999,1.176445,1799.9982291284275,9269.48797756605,0.036,1716.1417525107272,1716.1057525107271,0.0,0.036,1716.1057525107271,34.32283505021454,343.22115050214546,1338.5617669583671,1001338.5617669583,0.001338561766958367,0.036,-0.607,1337.9547669583671,960.4107814060071,378.1509855523227,378.1509855523227,0.0,27734343.45795766
588,589,13.7,1.0,55.11,160.91,BTC-27SEP24,45423.38,60.14,0.0,0.789,1.1,131.4,1.2985,0.299,0.854,"[[1.1, 1.0], [1.1115, 0.2], [1.21, 11.3]]","[[0.789, 13.7], [0.0001, 1.0]]",0.7983246,BTC-27SEP24-80000-P,0.7989,43039.29,20963045827,1706969582243,-477.80648,-12.07075,95.02714,1e-05,-0.82286,0.0,0.0,,,,month,2024-09-27,80000,2024-09-27,0.6493150684931507,1.0800999999999998,1.19497,7879.7042980794995,9538.611357912356,0.854,7734.672496909707,7733.818496909706,0.0,0.854,7733.8184969097065,154.69344993819414,1546.7636993819415,6032.361347589571,1006032.3613475895,0.006032361347589571,0.854,0.818,6033.179347589571,4331.7221982694355,1700.63914932009,1700.63914932009,0.0,27901647.03943422
589,590,16.0,16.0,60.53,63.45,BTC-27SEP24,45424.61,61.98,0.0,0.0245,0.0295,185.7,0.5265,0.0001,0.025,"[[0.0295, 16.0], [0.03, 16.0], [0.032, 1.0]]","[[0.0245, 16.0], [0.0235, 1.0], [0.0001, 100.0]]",0.02723719,BTC-27SEP24-90000-C,0.0269,43040.09,20963046997,1706969584259,30.756,-10.20224,77.9342,1e-05,0.13132,10541.93,10.0,0.0,0.025,0.025,month,2024-09-27,90000,2024-09-27,0.6493150684931507,0.6199,1.1953483333333332,1289.6221668631815,8242.495098425961,0.025,1226.703946246751,1226.678946246751,0.0,0.025,1226.678946246751,24.53407892493502,245.3357892493502,956.8090780724656,1000956.8090780724,0.0009568090780724656,0.025,-0.829,955.9800780724656,686.1102098981804,270.69886817425015,270.69886817425015,0.0,27928343.588614725
590,591,16.4,1.0,55.68,163.51,BTC-27SEP24,45423.77,61.98,0.0,0.9985,1.3,81.1,1.508,0.5085,1.068,"[[1.3, 1.0], [1.313, 0.2]]","[[0.9985, 16.4], [0.68, 25.0], [0.0001, 1.0]]",1.00818793,BTC-27SEP24-90000-P,1.0083,43040.09,20963045831,1706969584256,-552.99119,-10.20163,77.92952,1e-05,-0.86868,598709.42,13.2,0.0,1.068,1.068,month,2024-09-27,90000,2024-09-27,0.6493150684931507,1.09595,1.214481666666667,6841.542447909218,8515.699558112148,1.068,6709.825711683541,6708.757711683541,0.0,1.068,6708.757711683541,134.19651423367083,1341.7515423367083,5232.809655113161,1005232.8096551131,0.005232809655113161,1.068,1.0430000000000001,5233.852655113161,3757.904598542782,1474.9050565703637,1474.9050565703637,0.0,28074487.29459654
591,592,17.0,17.0,61.14,65.45,BTC-27SEP24,45424.61,63.29,0.0,0.0165,0.0225,94.6,0.519,0.0001,0.018,"[[0.0225, 17.0], [0.023, 17.0], [0.03, 2.0], [0.055, 1.0]]","[[0.0165, 17.0], [0.0155, 15.5], [0.013, 2.0], [0.0001, 10.0]]",0.01973002,BTC-27SEP24-100000-C,0.0194,43040.09,20963047314,1706969584371,23.15473,-8.45486,63.24809,1e-05,0.09797,0.0,0.0,,,,month,2024-09-27,100000,2024-09-27,0.6493150684931507,0.63295,1.217965,930.1452383488776,7483.268116142679,0.018,882.7022771427614,882.6842771427614,0.0,0.018,882.6842771427614,17.65404554285523,176.5368554285523,688.4933761713539,1000688.4933761713,0.0006884933761713539,0.018,-1.05,687.443376171354,493.25247519994645,195.24090097138634,195.24090097138634,0.0,28093816.393138275
592,593,13.5,10.5,54.54,367.56,BTC-27SEP24,45428.04,63.29,0.0,1.2105,2.0,102.2,1.7205,0.721,1.28,"[[2.0, 10.5], [2.1365, 0.3]]","[[1.2105, 13.5], [0.5, 25.0], [0.0001, 1.0]]",1.22078639,BTC-27SEP24-100000-P,1.2209,43043.34,20963046582,1706969585266,-625.44316,-8.4571,63.26493,1e-05,-0.902,833924.24,15.2,-0.9288,1.28,1.292,month,2024-09-27,100000,2024-09-27,0.6493150684931507,2.1105,1.2709066666666664,20230.75611743093,8229.427762481184,1.28,20108.16105155085,20106.88105155085,0.0,1.28,20106.881051550852,402.16322103101703,4021.376210310171,15683.341620209665,1015683.3416202096,0.015683341620209665,1.28,1.262,15684.603620209666,11261.064188868477,4422.27743134115,4422.27743134115,0.0,28534421.313047305
593,594,17.0,2.1,63.3,67.15,BTC-27SEP24,45424.61,65.23,0.0,0.013,0.0175,210.7,0.515,0.0001,0.0145,"[[0.0175, 2.1], [0.042, 1.0]]","[[0.013, 17.0], [0.0115, 17.0], [0.002, 2.0]]",0.01495881,BTC-27SEP24-110000-C,0.0152,43043.34,20963047199,1706969585263,18.41451,-7.32569,53.17766,1e-05,0.07766,0.0,0.0,,,,month,2024-09-27,110000,2024-09-27,0.6493150684931507,0.65225,1.2747316666666668,728.2099017572186,7353.270907363058,0.0145,690.446479311141,690.431979311141,0.0,0.0145,690.431979311141,13.80892958622282,138.08639586222822,538.5366538626901,1000538.5366538627,0.0005385366538626901,0.0145,-1.2655,537.2711538626901,385.37582841423904,153.160825448445,153.160825448445,0.0,28549788.14482114
594,595,0.0,0.0,0.0,0.0,BTC-27SEP24,45424.61,65.23,0.0,0.0,0.0,1.0,1.9365,0.937,1.43,[],[],1.43612082,BTC-27SEP24-110000-P,1.4368,43043.34,20933634378,1706969585263,-695.05143,-7.32569,53.17766,1e-05,-0.92234,0.0,0.0,,,,month,2024-09-27,110000,2024-09-27,0.6493150684931507,0.0,1.2574166666666668,0.0,7114.9645690259895,1.43,0.0,1.43,0.0,1.43,-1.43,0.0,0.0,-1.43,999998.57,-1.4299999999999999e-06,1.43,1.4155,-0.014499999999999957,-0.014499999999999957,-1.4155000000512228,0.0,1.4155000000512228,28549747.318624094
595,596,2.0,36.0,64.12,69.67,BTC-27SEP24,45428.04,66.9,0.0,0.0095,0.015,61.6,0.512,0.0001,0.01,"[[0.015, 36.0]]","[[0.0095, 2.0], [0.009, 1.1], [0.0085, 18.0], [0.008, 2.0], [0.002, 1.0]]",0.01117006,BTC-27SEP24-120000-C,0.0121,43044.59,20963046961,1706969586270,14.88352,-6.36453,45.04335,1e-05,0.06259,0.0,0.0,,,,month,2024-09-27,120000,2024-09-27,0.6493150684931507,0.6689500000000002,1.2617900000000002,580.3579408671876,6391.398985383945,0.01,549.8188029067574,549.8088029067574,0.0,0.01,549.8088029067574,10.996376058135148,109.96176058135148,428.8506662672707,1000428.8506662672,0.00042885066626727067,0.01,-1.42,427.4306662672707,306.47252962778407,122.3781366394312,122.3781366394312,0.0,28561990.89678345
596,597,12.5,0.0,0.0,0.0,BTC-27SEP24,45428.04,66.9,0.0,1.55,0.0,12.5,2.1535,1.154,1.5615,[],"[[1.55, 12.5], [0.0001, 1.0]]",1.65243771,BTC-27SEP24-120000-P,1.6538,43044.59,20963043581,1706969586270,-763.44296,-6.36453,45.04335,1e-05,-0.93741,0.0,0.0,,,,month,2024-09-27,120000,2024-09-27,0.6493150684931507,0.0,1.2445133333333334,0.0,6162.802703236102,1.5615,0.0,1.5615,0.0,1.5615,-1.5615,0.0,0.0,-1.5615,999998.4385,-1.5615000000000002e-06,1.5615,1.5515,-0.010000000000000009,-0.010000000000000009,-1.5514999999525025,0.0,1.5514999999525025,28561946.297234666
597,598,0.0,3.5,0.0,499.65,BTC-27DEC24,46179.24,72.96,0.0,0.0,0.992,27.0,1.0,0.285,0.753,"[[0.992, 3.5]]",[],0.78487221,BTC-27DEC24-10000-C,0.7849,43044.59,20962667227,1706969586271,87.01414,-0.73621,6.61397,0.0,0.99474,0.0,0.0,,,,month,2024-12-27,10000,2024-12-27,0.8986301369863013,2.49825,1.3099,41727.24433094397,37539.69788926712,0.753,41674.42039201962,41673.667392019626,36268.7004523853,36267.947452385306,41673.667392019626,833.4884078403925,8334.733478403925,32505.445505775308,1032505.4455057753,0.032505445505775304,-36267.947452385306,-36269.50895238531,-3764.063446610002,-12932.285332854319,45437.7308386296,45437.7308386296,0.0,29490365.08613831
598,599,0.3,4.0,71.92,74.01,BTC-27DEC24,46180.54,72.96,0.0,0.0013,0.0016,25.1,0.501,0.0001,0.0009,"[[0.0016, 4.0], [0.0017, 5.5], [0.0018, 1.0], [0.004, 19.0], [0.0043, 2.0]]","[[0.0013, 0.3], [0.0011, 3.0], [0.001, 5.0], [0.0008, 1.0], [0.0007, 20.0], [0.0004, 25.0], [0.0002, 50.0], [0.0001, 201.0]]",0.0013976,BTC-27DEC24-10000-P,0.0014,43044.55,20963047327,1706969587279,-2.77782,-0.73619,6.61379,0.0,-0.00525,0.0,0.0,,,,month,2024-12-27,10000,2024-12-27,0.8986301369863013,0.72965,1.2422700000000002,36420.19309058804,37340.98484712176,0.0009,36247.43755292654,36247.43665292654,36270.000452385306,36269.99955238531,36247.43665292654,724.9487510585308,7249.487330585308,28273.0005712827,1028273.0005712827,0.0282730005712827,-36269.99955238531,-2.0521000000007916,28270.9484712827,20296.51238963886,7976.488181643836,7976.488181643836,0.0,30324146.19506604
599,600,0.0,2.4,0.0,499.54,BTC-27DEC24,46180.58,65.7,0.0,0.0,0.99,0.0,1.0,0.18,0.8,"[[0.99, 2.4]]",[],0.68031736,BTC-27DEC24-15000-C,0.68,43044.55,20962672983,1706969587278,125.60314,-1.85889,18.54653,0.0,0.98289,0.0,0.0,,,,month,2024-12-27,15000,2024-12-27,0.8986301369863013,2.4977,1.3074750000000002,40413.64201940197,34220.793785239905,0.8,40349.42222345286,40348.62222345285,31314.770678577963,31313.970678577964,40348.622223452854,806.9884444690572,8069.7244446905715,31471.90933429323,1031471.9093342932,0.03147190933429323,-31313.970678577964,4956.028873807343,36427.938208100575,27551.225318940946,3920.6840153522717,3920.6840153522717,0.0,31278504.97475701
600,601,0.1,18.0,61.85,69.56,BTC-27DEC24,46180.54,65.7,0.0,0.0034,0.0065,0.0,0.5045,0.0001,,"[[0.0065, 18.0], [0.007, 13.1]]","[[0.0034, 0.1], [0.0033, 57.0]]",0.00510545,BTC-27DEC24-15000-P,0.0048,43044.55,20963047131,1706969587279,-9.08495,-1.85889,18.54657,0.0,-0.01711,0.0,0.0,,,,month,2024-12-27,15000,2024-12-27,0.8986301369863013,0.65705,1.2372316666666667,31652.62616709301,33852.01640712601,0.8,31403.00930756097,31402.209307560966,31314.73067857796,31313.930678577963,31402.20930756097,628.0601861512195,6280.441861512194,24493.707259897557,1024493.7072598976,0.02449370725989756,-31313.93067857796,0.040000000004511094,24493.747259897562,17585.24521223415,6908.462047663459,6908.462047663459,0.0,32044631.51913596
601,602,16.6,1.9,43.48,500.64,BTC-27DEC24,46180.54,59.52,0.0,0.569,0.9885,38.4,1.0,0.078,0.5635,"[[0.9885, 1.9]]","[[0.569, 16.6]]",0.57866663,BTC-27DEC24-20000-C,0.5779,43044.55,20963011235,1706969587279,158.97496,-3.33557,36.73124,0.0,0.96127,0.0,0.0,,,,month,2024-12-27,20000,2024-12-27,0.8986301369863013,2.7206,1.30983,40435.35570629421,31431.90584352651,0.5635,40375.45909905232,40374.89559905232,26359.46090477061,26358.89740477061,40374.895599052325,807.5091819810465,8074.979119810465,31492.407297260812,1031492.4072972608,0.03149240729726081,-26358.89740477061,4955.033273807348,36447.44057106816,27564.952269276648,3927.4550279841787,3927.4550279841787,0.0,33053794.106627233
602,603,18.0,12.0,58.27,60.79,BTC-27DEC24,46180.54,59.52,0.0,0.01,0.012,62.3,0.5105,0.0001,0.0145,"[[0.012, 12.0], [0.013, 2.1], [0.0155, 18.0]]","[[0.01, 18.0], [0.009, 18.0], [0.0075, 2.0], [0.0002, 2.0]]",0.01171742,BTC-27DEC24-20000-P,0.011,43044.55,20963046982,1706969587279,-20.60914,-3.33557,36.73124,0.0,-0.03873,0.0,0.0,,,,month,2024-12-27,20000,2024-12-27,0.8986301369863013,0.5953,1.2375316666666667,27004.712396314208,30897.852272284246,0.0145,26688.329950443134,26688.315450443137,26359.46090477061,26359.446404770613,26688.315450443133,533.7665990088627,5337.663090088627,20816.885761345642,1020816.8857613456,0.020816885761345643,-26359.44640477061,-0.5489999999990687,20816.336761345643,14944.907072248154,5871.9786890974665,5871.9786890974665,0.0,33741871.16252393
603,604,13.9,1.6,52.57,500.23,BTC-27DEC24,46180.55,56.67,0.0,0.4775,0.987,42.1,0.9825,0.0001,0.463,"[[0.987, 1.6]]","[[0.4775, 13.9]]",0.48316869,BTC-27DEC24-25000-C,0.483,43044.56,20963011095,1706969589292,181.61131,-5.57513,64.48671,1e-05,0.92092,0.0,0.0,,,,month,2024-12-27,25000,2024-12-27,0.8986301369863013,2.764,1.3113400000000002,39889.90612069647,29040.4664320985,0.463,39826.78016271423,39826.31716271423,21404.20113096327,21403.73813096327,39826.31716271423,796.5356032542846,7965.263432542846,31064.5181269171,1031064.5181269171,0.0310645181269171,-21403.73813096327,4955.70827380734,36020.22640072444,27258.42736492731,3806.0907619897625,3806.0907619897625,0.0,34790046.13088826
604,605,64.0,1.0,54.99,57.87,BTC-27DEC24,46180.54,56.67,0.0,0.022,0.026,84.8,0.524,0.0001,0.0245,"[[0.026, 1.0], [0.0275, 17.4], [0.0295, 10.0], [0.036, 2.0], [0.0455, 1.0]]","[[0.022, 64.0], [0.02, 2.0], [0.005, 12.5]]",0.02448217,BTC-27DEC24-25000-P,0.0243,43044.56,20963045692,1706969589293,-42.86884,-5.57513,64.48673,1e-05,-0.07908,2640.25,2.5,0.0,0.0245,0.0245,month,2024-12-27,25000,2024-12-27,0.8986301369863013,0.5643,1.2388333333333332,22652.001427645384,28369.50544220853,0.0245,22289.083478906035,22289.05897890604,21404.191130963267,21404.166630963267,22289.058978906036,445.7816695781207,4457.811795781207,17385.465513546707,1017385.4655135467,0.017385465513546708,-21404.166630963267,-0.42849999999816646,17385.03701354671,12481.44354818738,4904.021965359338,4904.021965359338,0.0,35394887.278111525
605,606,4.0,1.5,38.97,499.08,BTC-27DEC24,46180.54,56.67,0.0,0.368,0.9855,42.3,0.901,0.0001,0.3785,"[[0.9855, 1.5]]","[[0.368, 4.0]]",0.39940023,BTC-27DEC24-30000-C,0.401,43044.56,20963032579,1706969589291,189.53495,-8.49822,98.29762,1e-05,0.85809,0.0,0.0,,,,month,2024-12-27,30000,2024-12-27,0.8986301369863013,2.69025,1.3102049999999998,38789.06489059451,26940.49138785063,0.3785,38716.85683903889,38716.47833903889,16448.921357155923,16448.542857155924,38716.47833903889,774.3371367807778,7743.295667807779,30198.845534450335,1030198.8455344504,0.030198845534450333,-16448.542857155924,4955.623773807343,35154.46930825768,26636.83650366912,3562.0090307812534,3562.0090307812534,0.0,36463772.0117325
606,607,14.0,28.0,53.74,56.6,BTC-27DEC24,46180.67,56.67,0.0,0.0445,0.0505,74.5,0.5505,0.0001,0.049,"[[0.0505, 28.0], [0.0545, 14.0], [0.075, 2.0]]","[[0.0445, 14.0], [0.044, 14.0], [0.01, 22.0], [0.005, 1000.0]]",0.0489764,BTC-27DEC24-30000-P,0.0506,43044.68,20963047555,1706969590303,-79.83784,-8.49781,98.29573,1e-05,-0.1419,5251.32,2.5,0.0,0.049,0.049,month,2024-12-27,30000,2024-12-27,0.8986301369863013,0.5517,1.2372466666666668,18759.312468628657,26149.18873477597,0.049,18375.00956020317,18374.96056020317,16449.05135715592,16449.00235715592,18374.96056020317,367.50019120406336,3674.9921120406343,14332.468256958471,1014332.4682569585,0.014332468256958471,-16449.00235715592,-0.45949999999720603,14332.008756958474,10289.516453713775,4042.951803244752,4042.951803244752,0.0,36986387.866619624
607,608,4.0,1.5,41.68,499.02,BTC-27DEC24,46180.67,56.67,0.0,0.338,0.985,14.1,0.871,0.0001,0.348,"[[0.985, 1.5]]","[[0.338, 4.0]]",0.36809464,BTC-27DEC24-32000-C,0.3715,43044.68,20963038810,1706969590300,189.8709,-9.59658,111.00535,1e-05,0.82936,0.0,0.0,,,,month,2024-12-27,32000,2024-12-27,0.8986301369863013,2.7035,1.308925,38611.043150358695,26164.622466339744,0.348,38537.95102615831,38537.60302615832,14466.94344763298,14466.59544763298,38537.603026158315,770.7590205231663,7707.5206052316635,30059.323400403482,1030059.3234004035,0.030059323400403484,-14466.59544763298,1982.4069095229406,32041.730309926425,23563.450684171596,6495.872716231894,6495.872716231894,0.0,38098173.6609151
608,609,6.0,26.0,53.77,56.08,BTC-27DEC24,46180.67,56.67,0.0,0.0575,0.063,92.0,0.564,0.0001,0.0605,"[[0.063, 26.0], [0.0675, 5.9]]","[[0.0575, 6.0], [0.056, 12.0], [0.0555, 13.0], [0.05, 1.0]]",0.06097589,BTC-27DEC24-32000-P,0.0644,43044.68,20963046551,1706969590301,-97.46365,-9.59658,111.00535,1e-05,-0.17064,41352.81,15.9,-1.626,0.0595,0.0615,month,2024-12-27,32000,2024-12-27,0.8986301369863013,0.54925,1.30143,17351.055251469577,26079.652043864364,0.0605,16964.75478071004,16964.694280710042,14466.94344763298,14466.88294763298,16964.694280710042,339.2950956142008,3392.9388561420087,13232.460328953832,1013232.4603289538,0.013232460328953833,-14466.882947632981,-0.2875000000003638,13232.172828953831,9499.938877197623,3732.5214517561835,3732.5214517561835,0.0,38602306.23248875
609,610,4.0,1.5,43.43,501.44,BTC-27DEC24,46180.67,56.67,0.0,0.31,0.985,29.5,0.8435,0.0001,0.32,"[[0.985, 1.5]]","[[0.31, 4.0]]",0.33931315,BTC-27DEC24-34000-C,0.3438,43044.75,20963046009,1706969591307,188.8499,-10.61685,122.80995,1e-05,0.79919,0.0,0.0,,,,month,2024-12-27,34000,2024-12-27,0.8986301369863013,2.72435,1.3736716666666666,38496.897355881694,26200.55639968728,0.32,38423.527221315824,38423.207221315824,12484.83553811004,12484.51553811004,38423.207221315824,768.4705444263165,7684.641444263165,29970.095232626343,1029970.0952326263,0.029970095232626344,-12484.51553811004,1982.3674095229417,31952.462642149287,23499.350653459805,6470.744579166501,6470.744579166501,0.0,39759221.026475444
610,611,0.1,12.0,54.02,55.53,BTC-27DEC24,46180.67,56.67,0.0,0.073,0.077,133.8,0.58,0.0001,0.076,"[[0.077, 12.0], [0.082, 6.0], [0.099, 1.0]]","[[0.073, 0.1], [0.07, 14.0], [0.0695, 12.0], [0.0685, 6.0]]",0.07549948,BTC-27DEC24-34000-P,0.08,43044.75,20963047400,1706969591307,-116.44306,-10.61685,122.80995,1e-05,-0.20081,74012.88,23.0,2.0134,0.074,0.0765,month,2024-12-27,34000,2024-12-27,0.8986301369863013,0.5477500000000001,1.3007016666666666,16031.654888768571,25342.61993938528,0.076,15646.593745877575,15646.517745877578,12484.83553811004,12484.759538110042,15646.517745877576,312.9318749175515,3129.3035491755154,12204.28232178451,1012204.2823217845,0.01220428232178451,-12484.75953811004,-0.24400000000059663,12204.03832178451,8761.802897691443,3442.479424093086,3442.479424093086,0.0,40244453.784776784
