,best_bid_amount,best_ask_amount,bid_iv,ask_iv,underlying_index,underlying_price,mark_iv,interest_rate,best_bid_price,best_ask_price,open_interest,max_price,min_price,last_price,asks,bids,settlement_price,instrument_name,mark_price,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price,Expiration_Date,Time to Expiration,Implied Volatility,SMA Volatility,BS Price,BS Price_1,Market Price,Calculated_BS_Price,Error,Optimized_BS_Price,Residual
162,21.0,16.9,38.36,40.22,BTC-9FEB24,43091.16,39.29,0.0,0.002,0.0024,133.5,0.502,0.0001,0.0019,"[[0.0024, 16.9], [0.0025, 46.0], [0.0026, 25.0], [0.0028, 2.0], [0.0032, 32.0], [0.0045, 3.0], [0.005, 5.0], [0.0435, 10.0]]","[[0.002, 21.0], [0.0019, 67.0], [0.0018, 34.0], [0.0011, 16.0]]",0.00198166,BTC-9FEB24-46000-C,0.0022,43033.85,20963043929,1706969427162,0.64059,-31.657,9.25412,8e-05,0.09668,4186.85,37.8,-20.8333,0.0019,0.003,week,2024-02-09,46000,2024-02-09,0.01643835616438356,0.39289999999999997,0.61054,104.20820949660083,396.7765507467793,0.0019,102.7923225640634,102.79042256406339,0.0,0.0019
163,26.4,10.0,0.0,146.19,BTC-9FEB24,43091.16,39.29,0.0,0.0675,0.114,30.8,0.5695,0.0001,0.094,"[[0.114, 10.0], [0.1885, 4.7], [0.2895, 0.6]]","[[0.0675, 26.4]]",0.06879379,BTC-9FEB24-46000-P,0.0697,43033.85,20963043245,1706969427158,-6.59723,-31.657,9.25412,8e-05,-0.90332,103793.97,26.0,0.0,0.094,0.094,week,2024-02-09,46000,2024-02-09,0.01643835616438356,0.73095,0.6095833333333334,602.2490294557938,395.2354408771225,0.094,598.7863287127584,598.6923287127584,0.0,0.094
164,0.0,10.0,0.0,150.72,BTC-9FEB24,43091.16,39.71,0.0,0.0,0.0415,0.3,0.5005,0.0001,0.063,"[[0.0415, 10.0]]",[],0.00090667,BTC-9FEB24-47000-C,0.0009,43033.85,20963038593,1706969427160,0.2849,-17.03539,4.92741,4e-05,0.04288,0.0,0.0,,,,week,2024-02-09,47000,2024-02-09,0.01643835616438356,0.7536,0.6347033333333333,440.11524684177493,270.06204752253416,0.063,437.4539240627755,437.3909240627755,0.0,0.063
165,0.0,10.0,0.0,156.65,BTC-9FEB24,43091.16,39.71,0.0,0.0,0.135,12.7,0.5915,0.0001,0.0001,"[[0.135, 10.0], [0.4, 12.5]]",[],0.09091037,BTC-9FEB24-47000-P,0.0916,43033.85,20963041913,1706969427158,-7.11027,-17.03539,4.92741,4e-05,-0.95712,54.05,12.5,0.0,0.0001,0.0001,week,2024-02-09,47000,2024-02-09,0.01643835616438356,0.78325,0.5818083333333334,486.46742317229655,204.3506814227403,0.0001,483.6778093896701,483.6777093896701,0.0,0.0001
166,9.0,4.0,43.23,45.69,BTC-9FEB24,43091.16,44.46,0.0,0.0005,0.0007,14.5,0.5005,0.0001,0.0007,"[[0.0007, 4.0], [0.0008, 6.9], [0.0009, 16.0], [0.0011, 27.0], [0.0016, 18.0], [0.0017, 106.0], [0.01, 1.0], [0.028, 1.0], [0.041, 10.0]]","[[0.0005, 9.0], [0.0004, 28.1], [0.0002, 44.0], [0.0001, 68.0]]",0.00059482,BTC-9FEB24-48000-C,0.0006,43033.85,20963043602,1706969427162,0.18784,-13.5632,3.50371,3e-05,0.0283,229.64,5.8,-36.3636,0.0007,0.0011,week,2024-02-09,48000,2024-02-09,0.01643835616438356,0.44459999999999994,0.5966283333333333,29.640315990737918,125.79555002782854,0.0007,29.205737216259422,29.205037216259424,0.0,0.0007
167,36.0,36.0,0.0,64.34,BTC-9FEB24,43091.16,44.46,0.0,0.11,0.1175,41.6,0.6145,0.0001,0.1195,"[[0.1175, 36.0], [0.118, 35.2], [0.158, 10.0]]","[[0.11, 36.0]]",0.11379008,BTC-9FEB24-48000-P,0.1145,43033.85,20963043271,1706969427158,-7.36467,-13.5632,3.50371,3e-05,-0.9717,2054.98,0.4,0.0,0.1195,0.1195,week,2024-02-09,48000,2024-02-09,0.01643835616438356,0.32170000000000004,0.5581816666666666,2.679009063458551,94.70349570277995,0.1195,2.612091041856303,2.492591041856303,0.0,0.1195
168,0.0,10.0,0.0,179.9,BTC-9FEB24,43091.16,48.09,0.0,0.0,0.0425,0.1,0.5,0.0001,0.065,"[[0.0425, 10.0]]",[],0.00045714,BTC-9FEB24-49000-C,0.0004,43033.85,20963038495,1706969427158,0.11854,-9.95491,2.37756,2e-05,0.01787,0.0,0.0,,,,week,2024-02-09,49000,2024-02-09,0.01643835616438356,0.8995000000000001,0.5237066666666667,355.0744829233272,33.306945365548245,0.065,353.1271015551429,353.0621015551429,0.0,0.065
169,0.0,10.0,0.0,187.34,BTC-9FEB24,43091.16,48.09,0.0,0.0,0.183,0.3,0.6375,0.0001,0.1985,"[[0.183, 10.0]]",[],0.13684397,BTC-9FEB24-49000-P,0.1375,43033.85,20963042396,1706969427159,-7.59132,-9.95491,2.37756,2e-05,-0.98213,0.0,0.0,,,,week,2024-02-09,49000,2024-02-09,0.01643835616438356,0.9367,0.5301883333333334,403.30525992594903,35.82433896134239,0.1985,401.2191253948713,401.0206253948713,0.0,0.1985
170,5.0,10.5,49.99,56.57,BTC-9FEB24,43091.16,53.28,0.0,0.0002,0.0005,17.5,0.5,0.0001,0.0003,"[[0.0005, 10.5], [0.0007, 27.0], [0.0012, 215.0], [0.003, 1.0], [0.0055, 1.0], [0.013, 3.0], [0.0455, 10.0]]","[[0.0002, 5.0], [0.0001, 62.4]]",0.00028835,BTC-9FEB24-50000-C,0.0003,43033.85,20963043580,1706969427158,0.09404,-9.05596,1.95242,1e-05,0.0142,174.14,13.5,0.0,0.0003,0.0003,week,2024-02-09,50000,2024-02-09,0.01643835616438356,0.5328,0.51649,16.761919236869403,13.363684104644562,0.0003,16.538384081105733,16.538084081105733,0.0,0.0003
171,0.0,10.0,0.0,207.18,BTC-9FEB24,43091.16,53.28,0.0,0.0,0.2095,33.2,0.6605,0.0001,0.1675,"[[0.2095, 10.0], [0.353, 0.4]]",[],0.15986675,BTC-9FEB24-50000-P,0.1607,43033.85,20963042397,1706969427160,-7.77315,-9.05596,1.95242,1e-05,-0.9858,0.0,0.0,,,,week,2024-02-09,50000,2024-02-09,0.01643835616438356,1.0359,0.5290199999999999,408.21196731704185,15.9283854253257,0.1675,406.27180234319985,406.10430234319983,0.0,0.1675
172,14.5,10.0,51.49,221.08,BTC-9FEB24,43091.16,61.89,0.0,0.0001,0.05,35.0,0.5,0.0001,0.0935,"[[0.05, 10.0], [0.0935, 10.0]]","[[0.0001, 14.5]]",0.00053471,BTC-9FEB24-51000-C,0.0004,43033.85,20962981185,1706969427158,0.10895,-11.98061,2.22337,1e-05,0.01652,0.0,0.0,,,,week,2024-02-09,51000,2024-02-09,0.01643835616438356,1.36285,0.5223216666666667,730.762468883363,6.0704963468865,0.0935,728.3035276068667,728.2100276068668,0.0,0.0935
173,0.0,10.0,0.0,229.86,BTC-9FEB24,43091.16,61.89,0.0,0.0,0.2375,0.0,0.684,0.0001,,"[[0.2375, 10.0]]",[],0.18330467,BTC-9FEB24-51000-P,0.184,43033.85,20963042134,1706969427161,-7.91559,-11.98061,2.22337,1e-05,-0.98348,0.0,0.0,,,,week,2024-02-09,51000,2024-02-09,0.01643835616438356,1.1493,0.54079,435.69371028683145,8.179112260095565,0.0935,433.8166011503754,433.7231011503754,0.0,0.0935
174,0.1,3.1,56.71,64.39,BTC-9FEB24,43091.16,61.89,0.0,0.0001,0.0003,0.0,0.5,0.0001,,"[[0.0003, 3.1], [0.0005, 27.0], [0.0009, 19.0], [0.001, 159.0], [0.056, 10.0], [0.0875, 4.0]]","[[0.0001, 0.1]]",0.00026707,BTC-9FEB24-52000-C,0.0002,43033.85,20963042115,1706969427162,0.05693,-6.81311,1.26438,1e-05,0.00861,0.0,0.0,,,,week,2024-02-09,52000,2024-02-09,0.01643835616438356,0.6054999999999999,0.5465566666666667,9.504387539777895,3.786733062207503,0.0935,9.384784583740043,9.291284583740042,0.0,0.0935
175,0.0,10.0,0.0,255.41,BTC-9FEB24,43091.16,61.89,0.0,0.0,0.267,29.2,0.7065,0.0001,0.2135,"[[0.267, 10.0], [0.3865, 0.4]]",[],0.2062286,BTC-9FEB24-52000-P,0.207,43033.85,20963042543,1706969427158,-8.12496,-6.81311,1.26438,1e-05,-0.99139,0.0,0.0,,,,week,2024-02-09,52000,2024-02-09,0.01643835616438356,1.27705,0.5716116666666667,484.31551404593665,5.764849164578237,0.2135,482.441984157178,482.228484157178,0.0,0.2135
176,0.0,14.9,0.0,66.69,BTC-9FEB24,43091.16,62.08,0.0,0.0,0.0001,23.1,0.5,0.0001,0.0001,"[[0.0001, 14.9], [0.0009, 19.0], [0.0011, 1.0], [0.002, 1.0], [0.0027, 2.0], [0.014, 1.0], [0.0185, 2.0], [0.0215, 1.0], [0.0725, 10.0]]",[],6.188e-05,BTC-9FEB24-54000-C,0.0,43033.85,20963042301,1706969427159,0.01409,-1.95788,0.36223,0.0,0.00213,108.03,25.1,0.0,0.0001,0.0001,week,2024-02-09,54000,2024-02-09,0.01643835616438356,0.33344999999999997,0.5700916666666667,2.4931078616610355e-05,1.0015891797671088,0.0001,2.3880370584864873e-05,7.611962941513513e-05,0.0,0.0001
177,0.0,10.0,0.0,316.02,BTC-9FEB24,43091.16,62.08,0.0,0.0,0.331,0.1,0.753,0.0001,0.2505,"[[0.331, 10.0], [0.421, 0.4]]",[],0.25240655,BTC-9FEB24-54000-P,0.2532,43033.85,20963043941,1706969427187,-8.48248,-1.95788,0.36223,0.0,-0.99787,0.0,0.0,,,,week,2024-02-09,54000,2024-02-09,0.01643835616438356,1.5800999999999998,0.6063466666666667,652.1337993046736,2.039723320622187,0.2505,650.1404588408668,649.8899588408668,0.0,0.2505
178,0.0,10.0,0.0,337.88,BTC-9FEB24,43091.16,79.16,0.0,0.0,0.083,0.0,0.5,0.0001,,"[[0.083, 10.0]]",[],0.00031349,BTC-9FEB24-55000-C,0.0003,43033.85,20963008617,1706969427158,0.05267,-8.18683,1.18791,1e-05,0.00802,0.0,0.0,,,,week,2024-02-09,55000,2024-02-09,0.01643835616438356,1.6894,0.65151,685.6915005345736,2.0731350488822358,0.2505,683.7284233004821,683.4779233004821,0.0,0.2505
179,0.0,10.0,0.0,351.97,BTC-9FEB24,43091.16,79.16,0.0,0.0,0.366,0.0,0.7765,0.0001,,"[[0.366, 10.0]]",[],0.27584972,BTC-9FEB24-55000-P,0.2766,43033.85,20963043101,1706969427159,-8.60125,-8.18683,1.18791,1e-05,-0.99198,0.0,0.0,,,,week,2024-02-09,55000,2024-02-09,0.01643835616438356,1.7598500000000001,0.6954616666666666,780.6572823970546,4.125800276233264,0.2505,778.554190865183,778.3036908651831,0.0,0.2505
180,0.0,0.0,0.0,0.0,BTC-9FEB24,43091.16,97.43,0.0,0.0,0.0,0.0,0.5,0.0001,0.0001,[],[],0.00018655,BTC-9FEB24-60000-C,0.0001,43033.85,20950508824,1706969427158,0.02648,-5.4974,0.6481,0.0,0.00405,0.0,0.0,,,,week,2024-02-09,60000,2024-02-09,0.01643835616438356,0.0,0.6810383333333333,0.0,0.07968700122055061,0.0001,0.0,0.0001,0.0,0.0001
181,0.0,0.0,0.0,0.0,BTC-9FEB24,43090.83,97.43,0.0,0.0,0.0,0.0,0.8925,0.0001,,[],[],0.39168063,BTC-9FEB24-60000-P,0.3925,43033.9,20933634295,1706969435216,-9.41304,-5.49434,0.64766,0.0,-0.99595,0.0,0.0,,,,week,2024-02-09,60000,2024-02-09,0.01643835616438356,0.0,0.6681983333333333,0.0,0.05727508173147733,0.0001,0.0,0.0001,0.0,0.0001
182,0.0,0.0,0.0,0.0,BTC-9FEB24,43090.83,100.0,0.0,0.0,0.0,1.1,0.5,0.0001,0.001,[],[],2.899e-05,BTC-9FEB24-65000-C,0.0,43033.9,20945593756,1706969435216,0.00428,-0.91984,0.12294,0.0,0.00065,0.0,0.0,,,,week,2024-02-09,65000,2024-02-09,0.01643835616438356,0.0,0.6556583333333333,0.0,0.00043479102860253735,0.001,0.0,0.001,0.0,0.001
183,0.0,0.0,0.0,0.0,BTC-9FEB24,43090.83,100.0,0.0,0.0,0.0,0.0,1.008,0.0085,,[],[],0.5074809,BTC-9FEB24-65000-P,0.5085,43033.9,20933634657,1706969435217,-10.22184,-1.07049,0.12294,0.0,-0.99935,0.0,0.0,,,,week,2024-02-09,65000,2024-02-09,0.01643835616438356,0.0,0.6437416666666667,0.0,0.00026438306489241434,0.001,0.0,0.001,0.0,0.001
184,0.0,0.0,0.0,0.0,BTC-9FEB24,43090.83,100.0,0.0,0.0,0.0,25.0,0.5,0.0001,0.0005,[],[],3.03e-06,BTC-9FEB24-70000-C,0.0,43033.9,20936148868,1706969435217,0.00047,-0.08754,0.01545,0.0,7e-05,0.0,0.0,,,,week,2024-02-09,70000,2024-02-09,0.01643835616438356,0.0,0.6329533333333334,0.0,8.167603640175854e-07,0.0005,0.0,0.0005,0.0,0.0005
185,0.0,0.0,0.0,0.0,BTC-9FEB24,43090.83,100.0,0.0,0.0,0.0,0.0,1.124,0.1245,,[],[],0.62341279,BTC-9FEB24-70000-P,0.6245,43033.9,20933634305,1706969435217,-11.01228,-0.13456,0.01545,0.0,-0.99993,0.0,0.0,,,,week,2024-02-09,70000,2024-02-09,0.01643835616438356,0.0,0.6214916666666668,0.0,3.989015636722879e-07,0.0005,0.0,0.0005,0.0,0.0005
186,0.0,0.0,0.0,0.0,BTC-9FEB24,43091.04,100.0,0.0,0.0,0.0,0.0,0.5,0.0001,,[],[],2.8e-07,BTC-9FEB24-75000-C,0.0,43033.9,20936148866,1706969435222,4e-05,-0.00736,0.00164,0.0,1e-05,0.0,0.0,,,,week,2024-02-09,75000,2024-02-09,0.01643835616438356,0.0,0.6098683333333333,0.0,4.2590223225169125e-10,0.0005,0.0,0.0005,0.0,0.0005
187,0.0,0.0,0.0,0.0,BTC-9FEB24,43091.04,100.0,0.0,0.0,0.0,0.0,1.24,0.2405,,[],[],0.73936788,BTC-9FEB24-75000-P,0.7405,43033.9,20933634284,1706969435220,-11.79933,-0.01426,0.00164,0.0,-0.99999,0.0,0.0,,,,week,2024-02-09,75000,2024-02-09,0.01643835616438356,0.0,0.5986783333333334,0.0,1.56663723679441e-10,0.0005,0.0,0.0005,0.0,0.0005
188,0.0,0.0,0.0,0.0,BTC-16FEB24,43168.43,100.0,0.0,0.0,0.0,0.1,0.9205,0.0001,0.434,[],[],0.42099009,BTC-16FEB24-25000-C,0.4209,43033.9,20936119867,1706969435221,8.70734,-1.33312,0.33974,0.0,0.99872,0.0,0.0,,,,week,2024-02-16,25000,2024-02-16,0.03561643835616438,0.0,0.5869133333333334,18186.231878030427,18186.23214840205,0.434,18168.43,18167.996,18177.332524113925,18176.898524113923
189,0.0,10.0,0.0,424.21,BTC-16FEB24,43168.43,100.0,0.0,0.0,0.084,0.0,0.5,0.0001,,"[[0.084, 10.0]]",[],7.892e-05,BTC-16FEB24-25000-P,0.0001,43033.9,20963044051,1706969435277,-0.02031,-1.33312,0.33974,0.0,-0.00128,0.0,0.0,,,,week,2024-02-16,25000,2024-02-16,0.03561643835616438,2.12105,0.6462950000000001,18697.837932240927,18186.23487622192,0.434,18682.206848749072,18681.77284874907,18177.332524113925,18176.898524113923
190,0.0,0.0,0.0,0.0,BTC-16FEB24,43168.43,84.78,0.0,0.0,0.0,0.0,0.8055,0.0001,,[],[],0.30561771,BTC-16FEB24-30000-C,0.3055,43033.9,20942148449,1706969435216,10.33414,-6.35661,1.91072,0.0,0.99126,0.0,0.0,,,,week,2024-02-16,30000,2024-02-16,0.03561643835616438,0.0,0.6340366666666667,13189.792253636511,13191.180933051819,0.434,13168.43,13167.996000000001,13179.11302893671,13178.67902893671
191,0.0,10.0,0.0,269.13,BTC-16FEB24,43168.43,84.78,0.0,0.0,0.0565,0.0,0.5,0.0001,,"[[0.0565, 10.0]]",[],0.0005243,BTC-16FEB24-30000-P,0.0005,43033.9,20963043074,1706969435216,-0.13904,-6.35661,1.91072,0.0,-0.00874,0.0,0.0,,,,week,2024-02-16,30000,2024-02-16,0.03561643835616438,1.34565,0.6685366666666667,13497.473121678158,13192.332648923377,0.434,13478.151781839872,13477.717781839872,13179.11302893671,13178.67902893671
192,0.0,10.0,0.0,362.31,BTC-16FEB24,43168.43,55.21,0.0,0.0,0.357,34.0,0.7125,0.0001,0.19,"[[0.357, 10.0], [0.437, 0.1]]",[],0.21278563,BTC-16FEB24-34000-C,0.2127,43033.9,20963043009,1706969435215,11.72919,-4.24566,1.95961,1e-05,0.991,0.0,0.0,,,,week,2024-02-16,34000,2024-02-16,0.03561643835616438,1.81155,0.715825,11046.680107071184,9271.616325913037,0.19,11029.698759224593,11029.508759224593,9180.53743279494,9180.347432794939
193,9.1,75.0,52.1,56.82,BTC-16FEB24,43168.43,55.21,0.0,0.0002,0.0004,122.8,0.5,0.0001,0.0004,"[[0.0004, 75.0], [0.0005, 68.0], [0.0006, 9.0], [0.0009, 46.0], [0.0425, 10.0]]","[[0.0002, 9.1], [0.0001, 50.0]]",0.00034643,BTC-16FEB24-34000-P,0.0003,43033.9,20963043638,1706969435222,-0.1404,-4.24566,1.95961,1e-05,-0.009,46.39,2.7,0.0,0.0004,0.0004,week,2024-02-16,34000,2024-02-16,0.03561643835616438,0.5446,0.7096133333333333,9205.826438878023,9267.95284587083,0.0004,9181.893157265258,9181.892757265257,9180.53743279494,9180.537032794939
194,0.0,10.0,0.0,328.41,BTC-16FEB24,43168.43,55.21,0.0,0.0,0.325,0.0,0.6895,0.0001,,"[[0.325, 10.0]]",[],0.19004284,BTC-16FEB24-35000-C,0.1899,43033.9,20963043893,1706969435220,11.92841,-7.9341,3.66202,1e-05,0.98146,0.0,0.0,,,,week,2024-02-16,35000,2024-02-16,0.03561643835616438,1.6420500000000002,0.7392283333333334,9963.35649355757,8348.832463520412,0.0004,9945.922047058706,9945.921647058705,8180.893533759496,8180.893133759496
195,0.0,10.0,0.0,164.58,BTC-16FEB24,43168.78,55.21,0.0,0.0,0.0405,0.0,0.5005,0.0001,,"[[0.0405, 10.0]]",[],0.00076719,BTC-16FEB24-35000-P,0.0007,43034.03,20963010996,1706969440255,-0.29024,-7.93286,3.66145,1e-05,-0.01854,0.0,0.0,,,,week,2024-02-16,35000,2024-02-16,0.03561643835616438,0.8229000000000001,0.74055,8437.153011252398,8350.400836697998,0.0004,8414.74976132857,8414.74936132857,8181.243533759494,8181.243133759494
196,0.0,10.0,0.0,298.14,BTC-16FEB24,43168.78,48.35,0.0,0.0,0.2945,0.0,0.6665,0.0001,,"[[0.2945, 10.0], [0.418, 0.9]]",[],0.16689532,BTC-16FEB24-36000-C,0.1667,43034.03,20963043068,1706969440255,12.25724,-7.3865,3.89315,1e-05,0.98007,0.0,0.0,,,,week,2024-02-16,36000,2024-02-16,0.03561643835616438,1.4907,0.7754200000000001,8913.191125472138,7488.1727120680625,0.0004,8895.410702374415,8895.410302374414,7181.599634724051,7181.599234724051
197,7.8,10.0,46.14,50.57,BTC-16FEB24,43169.0,48.35,0.0,0.0005,0.0009,174.6,0.5005,0.0001,0.0009,"[[0.0009, 10.0], [0.001, 44.0], [0.0014, 81.0], [0.002, 106.0], [0.005, 1.0], [0.006, 1.0], [0.0075, 1.0], [0.039, 10.0]]","[[0.0005, 7.8], [0.0002, 8.0], [0.0001, 33.0]]",0.00078323,BTC-16FEB24-36000-P,0.0007,43034.0,20963043640,1706969441262,-0.31055,-7.38621,3.89294,1e-05,-0.01993,0.0,0.0,,,,week,2024-02-16,36000,2024-02-16,0.03561643835616438,0.48355000000000004,0.780815,7225.322333149321,7495.758490645418,0.0009,7200.346185043221,7200.345285043221,7181.819634724052,7181.818734724052
198,0.0,1.1,0.0,104.57,BTC-16FEB24,43169.0,45.98,0.0,0.0,0.165,69.5,0.644,0.0001,0.144,"[[0.165, 1.1], [0.17, 1.0], [0.19, 1.0], [0.266, 10.0]]",[],0.14409355,BTC-16FEB24-37000-C,0.144,43034.0,20963043240,1706969441262,12.40182,-10.721,5.94257,2e-05,0.96697,3071.43,0.5,0.0,0.144,0.144,week,2024-02-16,37000,2024-02-16,0.03561643835616438,0.5228499999999999,0.76826,6293.565766827953,6617.50993734867,0.144,6268.921735258125,6268.777735258125,6182.175735688608,6182.031735688608
199,0.1,2.0,45.62,46.34,BTC-16FEB24,43169.0,45.98,0.0,0.0011,0.0012,27.5,0.501,0.0001,0.0014,"[[0.0012, 2.0], [0.0013, 17.1], [0.0014, 13.0], [0.0018, 27.0], [0.002, 3.0], [0.0024, 18.0], [0.01, 2.0], [0.039, 10.0]]","[[0.0011, 0.1], [0.0009, 33.0], [0.0008, 30.0], [0.0001, 10.0]]",0.00114501,BTC-16FEB24-37000-P,0.0011,43034.0,20963043885,1706969441263,-0.5151,-10.721,5.94257,2e-05,-0.03303,1717.96,28.2,0.0,0.0014,0.0015,week,2024-02-16,37000,2024-02-16,0.03561643835616438,0.45980000000000004,0.7523633333333333,6246.664461377062,6590.882882381378,0.0014,6221.4011938646945,6221.399793864694,6182.175735688608,6182.174335688608
200,2.5,35.3,0.0,58.89,BTC-16FEB24,43167.51,42.71,0.0,0.1195,0.126,81.7,0.621,0.0001,0.12,"[[0.126, 35.3], [0.15, 2.0], [0.17, 2.0], [0.2395, 10.0]]","[[0.1195, 2.5], [0.117, 72.0]]",0.12163297,BTC-16FEB24-38000-C,0.1215,43034.07,20963043635,1706969442269,12.47516,-14.10186,8.4153,3e-05,0.94927,0.0,0.0,,,,week,2024-02-16,38000,2024-02-16,0.03561643835616438,0.29445,0.7444183333333334,5202.630421266818,5751.870310276114,0.12,5175.883043773632,5175.7630437736325,5181.041836653167,5180.921836653167
201,10.2,10.0,41.93,43.47,BTC-16FEB24,43167.51,42.71,0.0,0.0016,0.0019,138.3,0.5015,0.0001,0.0017,"[[0.0019, 10.0], [0.002, 18.2], [0.0026, 78.0], [0.003, 1.0], [0.0033, 104.0], [0.04, 10.0]]","[[0.0016, 10.2], [0.0014, 106.0], [0.0011, 2.0], [0.0005, 52.0], [0.0002, 1.0], [0.0001, 10.0]]",0.00184798,BTC-16FEB24-38000-P,0.0017,43034.07,20963044029,1706969442269,-0.79086,-14.10186,8.4153,3e-05,-0.05073,588.35,7.0,-34.6154,0.0017,0.0026,week,2024-02-16,38000,2024-02-16,0.03561643835616438,0.42700000000000005,0.7241216666666667,5271.967748136391,5711.643673908602,0.0017,5246.559818753623,5246.558118753624,5181.041836653167,5181.040136653167
202,14.6,10.0,27.65,231.31,BTC-16FEB24,43167.51,40.86,0.0,0.097,0.2155,63.5,0.5995,0.0001,0.098,"[[0.2155, 10.0], [0.392, 0.8]]","[[0.097, 14.6], [0.013, 2.0]]",0.10007337,BTC-16FEB24-39000-C,0.0997,43034.07,20963043374,1706969442269,12.27743,-20.24222,12.62439,5e-05,0.91433,41805.5,10.0,0.0,0.098,0.098,week,2024-02-16,39000,2024-02-16,0.03561643835616438,1.2948,0.7218533333333333,6433.869647597439,4926.603687494877,0.098,6416.765225161496,6416.667225161496,4181.397937617723,4181.299937617723
203,11.0,3.0,40.17,41.54,BTC-16FEB24,43167.51,40.86,0.0,0.0029,0.0033,297.5,0.503,0.0001,0.0034,"[[0.0033, 3.0], [0.0035, 22.0], [0.0039, 26.0], [0.0042, 36.0], [0.0048, 50.0], [0.005, 3.0], [0.0425, 10.0]]","[[0.0029, 11.0], [0.0028, 8.0], [0.0025, 60.0], [0.0023, 164.0], [0.0019, 50.0], [0.001, 1.0], [0.0004, 1.0]]",0.00345194,BTC-16FEB24-39000-P,0.0031,43034.07,20963043357,1706969442269,-1.33769,-20.24222,12.62439,5e-05,-0.08567,713.65,4.6,-15.0,0.0032,0.004,week,2024-02-16,39000,2024-02-16,0.03561643835616438,0.40855,0.6971616666666667,4331.411563010741,4869.7653994331995,0.0034,4306.41150230536,4306.40810230536,4181.397937617723,4181.3945376177235
204,36.0,6.0,29.87,47.26,BTC-16FEB24,43167.51,39.35,0.0,0.0755,0.0825,84.2,0.5785,0.0001,0.0695,"[[0.0825, 6.0], [0.0835, 71.3], [0.1945, 10.0]]","[[0.0755, 36.0], [0.075, 35.3], [0.0735, 10.0], [0.073, 6.0], [0.066, 1.0], [0.06, 1.0], [0.013, 4.0]]",0.07895297,BTC-16FEB24-40000-C,0.0789,43034.07,20963043894,1706969442269,11.74806,-27.92788,18.08787,7e-05,0.85844,0.0,0.0,,,,week,2024-02-16,40000,2024-02-16,0.03561643835616438,0.38565,0.6898333333333333,3421.656508754597,4120.745909552603,0.0695,3397.5858534005383,3397.5163534005383,3181.7540385822795,3181.6845385822794
205,45.3,15.6,38.15,40.54,BTC-16FEB24,43167.58,39.35,0.0,0.005,0.006,76.2,0.505,0.0001,0.005,"[[0.006, 15.6], [0.007, 4.0], [0.0075, 48.0], [0.017, 1.0], [0.018, 3.0], [0.0465, 10.0]]","[[0.005, 45.3], [0.0047, 39.0], [0.0041, 15.0], [0.004, 48.0], [0.001, 20.0]]",0.00549509,BTC-16FEB24-40000-P,0.0055,43034.13,20963043938,1706969444284,-2.21588,-27.92386,18.08633,7e-05,-0.14155,1694.83,7.4,-16.6667,0.005,0.006,week,2024-02-16,40000,2024-02-16,0.03561643835616438,0.39344999999999997,0.66038,3435.817737606252,4044.193123664347,0.005,3411.8950235868397,3411.8900235868396,3181.824038582279,3181.819038582279
206,42.0,71.3,27.81,46.25,BTC-16FEB24,43167.58,38.52,0.0,0.0545,0.0645,178.0,0.5595,0.0001,0.052,"[[0.0645, 71.3], [0.065, 6.0], [0.176, 10.0]]","[[0.0545, 42.0], [0.054, 41.3]]",0.0597964,BTC-16FEB24-41000-C,0.06,43034.13,20963042783,1706969444282,10.75925,-36.66144,24.25568,0.0001,0.77391,0.0,0.0,,,,week,2024-02-16,41000,2024-02-16,0.03561643835616438,0.3703,0.6616083333333334,2583.88265858058,3372.8989003611896,0.052,2561.6850106237034,2561.6330106237033,2182.1801395468356,2182.1281395468354
207,0.6,28.0,38.07,38.96,BTC-16FEB24,43167.58,38.52,0.0,0.0095,0.01,54.5,0.5095,0.0001,0.01,"[[0.01, 28.0], [0.0105, 58.4], [0.0115, 86.0], [0.053, 10.0]]","[[0.0095, 0.6], [0.0085, 59.0], [0.0075, 86.0], [0.007, 13.0]]",0.00950207,BTC-16FEB24-41000-P,0.0098,43034.13,20963044171,1706969444282,-3.55408,-36.66144,24.25568,0.0001,-0.22609,4311.34,9.8,-20.0,0.0085,0.0125,week,2024-02-16,41000,2024-02-16,0.03561643835616438,0.38515,0.6217766666666666,2619.807376483466,3258.201034171838,0.01,2597.884865660275,2597.8748656602747,2182.1801395468356,2182.1701395468353
208,2.0,107.3,35.77,40.89,BTC-16FEB24,43167.58,37.32,0.0,0.042,0.0455,126.3,0.543,0.0001,0.042,"[[0.0455, 107.3], [0.1605, 10.0]]","[[0.042, 2.0], [0.0415, 0.2], [0.009, 10.0], [0.0002, 1.0], [0.0001, 3.0]]",0.0433869,BTC-16FEB24-42000-C,0.0431,43034.13,20963043822,1706969444282,9.38371,-42.98926,29.35914,0.00012,0.66572,16032.6,8.9,0.0,0.042,0.042,week,2024-02-16,42000,2024-02-16,0.03561643835616438,0.3833,0.57824,1918.630231571282,2512.2266576014154,0.042,1899.609017129238,1899.5670171292381,1182.536240511392,1182.494240511392
