best_bid_amount,best_ask_amount,ask_iv,bid_iv,underlying_index,underlying_price,mark_iv,best_bid_price,best_ask_price,interest_rate,mark_price,open_interest,max_price,min_price,settlement_price,last_price,asks,bids,instrument_name,index_price,change_id,timestamp,greeks.rho,greeks.theta,greeks.vega,greeks.gamma,greeks.delta,stats.volume_usd,stats.volume,stats.price_change,stats.low,stats.high,settlement_period,Expiration Date,Strike Price
34.2,12.3,55.02,54.14,BTC-28MAR25,71249.81,57.28,0.041,0.0425,0.0,0.0464,22.2,0.103,0.021,0.04832677,0.0415,"[[0.0425, 12.3]]","[[0.041, 34.2], [0.0355, 0.9]]",BTC-28MAR25-55000-P,66820.52,29188429877,1729886324978,-70.45754,-23.29578,124.86472,1e-05,-0.18872,192958.32,67.6,15.2778,0.0315,0.064,month,28MAR25,55000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,57.28,0.0,0.0,0.0,0.0427,0.0,0.0965,0.0185,0.04453492,0.1015,[],[],BTC-28MAR25-54000-P,66820.52,29007753938,1729886324978,-66.13068,-22.23115,120.13354,1e-05,-0.17625,0.0,0.0,,,,month,28MAR25,54000
1.0,5.0,55.85,53.22,BTC-28MAR25,71250.2,57.28,0.2675,0.272,0.0,0.2745,0.0,0.3355,0.2315,0.29918226,0.3085,"[[0.272, 5.0]]","[[0.2675, 1.0]]",BTC-28MAR25-55000-C,66820.52,29188433074,1729886324978,160.84655,-23.29563,124.86337,1e-05,0.81128,0.0,0.0,,,,month,28MAR25,55000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.81,57.28,0.0,0.0,0.0,0.2653,0.2,0.327,0.2215,0.29008774,0.295,[],[],BTC-28MAR25-56000-C,66820.52,29150886311,1729886324978,160.74046,-24.2254,130.9101,1e-05,0.79736,0.0,0.0,,,,month,28MAR25,56000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.2,57.28,0.0,0.0,0.0,0.0512,0.0,0.1095,0.024,0.05285281,0.1585,[],[],BTC-28MAR25-56000-P,66820.52,29150886559,1729886324978,-76.69467,-24.22523,130.90922,1e-05,-0.20263,0.0,0.0,,,,month,28MAR25,56000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.2,55.91,0.0,0.0,0.0,0.2441,51.4,0.3075,0.199,0.27202231,0.27,[],[],BTC-28MAR25-58000-C,66820.52,28634470887,1729886324978,159.64503,-25.29098,140.00535,1e-05,0.77252,0.0,0.0,,,,month,28MAR25,58000
3.4,0.1,54.54,53.58,BTC-28MAR25,71249.18,55.91,0.221,0.223,0.0,0.2259,253.4,0.2915,0.1805,0.25450667,0.231,"[[0.223, 0.1]]","[[0.221, 3.4]]",BTC-28MAR25-60000-C,66821.93,29188433070,1729886325985,155.20761,-27.08557,148.72196,1e-05,0.74384,59107.76,3.8,0.0,0.231,0.231,month,28MAR25,60000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.59,55.91,0.0,0.0,0.0,0.0581,0.1,0.119,0.0285,0.062029,0.1716,[],[],BTC-28MAR25-58000-P,66821.93,29007753940,1729886325985,-86.26985,-25.29084,140.00454,1e-05,-0.22747,0.0,0.0,,,,month,28MAR25,58000
0.0,0.0,0.0,0.0,BTC-28MAR25,71251.38,55.41,0.0,0.0,0.0,0.1182,0.3,0.1955,0.073,0.1155795,0.104,[],[],BTC-28MAR25-68000-P,66823.33,29007753947,1729886326992,-150.01258,-31.57963,176.41499,1e-05,-0.37834,0.0,0.0,,,,month,28MAR25,68000
3.2,17.8,55.7,54.9,BTC-28MAR25,71250.54,55.3,0.149,0.151,0.0,0.15,363.5,0.222,0.104,0.16231384,0.1605,"[[0.151, 17.8]]","[[0.149, 3.2], [0.1395, 0.9], [0.0755, 5.4], [0.075, 8.3]]",BTC-28MAR25-70000-C,66823.06,29188430095,1729886327999,131.97838,-32.34429,179.5779,2e-05,0.59044,137334.03,12.7,0.0,0.1605,0.1605,month,28MAR25,70000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,54.46,0.0,0.0,0.0,0.1468,0.0,0.228,0.097,0.12872786,0.1535,[],[],BTC-28MAR25-72000-P,66823.06,29150886436,1729886327999,-177.64536,-32.21057,183.07762,2e-05,-0.44126,0.0,0.0,,,,month,28MAR25,72000
0.0,0.0,0.0,0.0,BTC-28MAR25,71251.38,54.46,0.0,0.0,0.0,0.1363,0.1,0.2075,0.091,0.1480299,0.0815,[],[],BTC-28MAR25-72000-C,66823.06,29131969503,1729886327999,127.63395,-32.2108,183.07888,2e-05,0.55876,0.0,0.0,,,,month,28MAR25,72000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,58.82,0.0,0.0,0.0,0.1746,0.0,0.263,0.1205,0.15577204,0.102,[],[],BTC-28MAR25-74000-P,66823.06,29173837040,1729886327999,-192.18549,-35.07395,184.05367,1e-05,-0.46324,173658.52,25.0,0.0,0.102,0.102,month,28MAR25,74000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,55.91,0.0,0.0,0.0,0.2096,0.1,0.277,0.163,0.23846511,0.2447,[],[],BTC-28MAR25-62000-C,66823.06,28819476478,1729886327999,152.26825,-28.51813,157.8701,1e-05,0.71363,0.0,0.0,,,,month,28MAR25,62000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,53.22,0.0,0.0,0.0,0.1112,0.3,0.181,0.0685,0.12151535,0.057,[],[],BTC-28MAR25-76000-C,66823.06,29159418622,1729886327999,115.88084,-31.82025,185.07225,2e-05,0.49483,0.0,0.0,,,,month,28MAR25,76000
75.0,0.0,0.0,3.55,BTC-28MAR25,71250.54,58.82,0.0005,0.0,0.0,0.1363,75.0,0.2115,0.0895,0.14803435,0.243,[],"[[0.0005, 75.0]]",BTC-28MAR25-74000-C,66823.06,28804182892,1729886327999,121.03682,-35.02552,184.29487,1e-05,0.53692,0.0,0.0,,,,month,28MAR25,74000
0.9,5.0,54.49,50.85,BTC-28MAR25,71250.54,55.91,0.0575,0.065,0.0,0.068,1198.4,0.133,0.0355,0.07175468,0.065,"[[0.065, 5.0], [0.0655, 66.9], [0.066, 72.2], [0.0665, 90.7], [0.067, 73.2], [0.0675, 24.3], [0.068, 34.5], [0.0685, 47.8], [0.069, 1.9], [0.0695, 30.7], [0.07, 64.2], [0.0705, 104.9], [0.071, 131.2], [0.0715, 398.2], [0.072, 166.4], [0.0725, 87.3], [0.073, 151.7], [0.0735, 89.6], [0.074, 118.4], [0.0745, 259.7]]","[[0.0575, 0.9]]",BTC-28MAR25-60000-P,66823.06,29188435544,1729886327999,-97.11723,-27.08515,148.71967,1e-05,-0.25615,641301.36,145.1,34.0206,0.048,0.097,month,28MAR25,60000
0.3,4.9,56.53,55.17,BTC-28MAR25,71251.38,55.77,0.1735,0.177,0.0,0.175,52.8,0.2615,0.122,0.15486382,0.1885,"[[0.177, 4.9]]","[[0.1735, 0.3]]",BTC-28MAR25-75000-P,66823.06,29188433384,1729886327999,-197.60672,-33.46135,184.19622,2e-05,-0.48442,111414.63,9.7,13.2132,0.1665,0.1885,month,28MAR25,75000
2.1,12.0,55.38,54.1,BTC-28MAR25,71251.38,55.91,0.1815,0.1845,0.0,0.1858,62.6,0.256,0.139,0.2103863,0.145,"[[0.1845, 12.0]]","[[0.1815, 2.1], [0.0005, 20.4]]",BTC-28MAR25-65000-C,66823.06,29188410303,1729886327999,144.52169,-30.54636,167.72949,1e-05,0.66806,114013.36,11.6,0.0,0.145,0.145,month,28MAR25,65000
0.1,0.0,0.0,10.52,BTC-28MAR25,71250.54,55.91,0.0005,0.0,0.0,0.0798,0.1,0.148,0.0435,0.08295501,0.1885,[],"[[0.0005, 0.1]]",BTC-28MAR25-62000-P,66823.06,29007753942,1729886327999,-110.60774,-28.51813,157.8701,1e-05,-0.28637,0.0,0.0,,,,month,28MAR25,62000
1.5,8.5,56.18,55.41,BTC-28MAR25,71250.54,55.77,0.1215,0.1235,0.0,0.1224,117.0,0.1955,0.0785,0.13330377,0.141,"[[0.1235, 8.5], [0.135, 0.8]]","[[0.1215, 1.5], [0.1115, 0.8], [0.0005, 31.1]]",BTC-28MAR25-75000-C,66823.06,29188430091,1729886327999,117.80229,-33.46092,184.19469,2e-05,0.51557,265879.45,31.1,6.8182,0.104,0.141,month,28MAR25,75000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,53.22,0.0,0.0,0.0,0.1779,0.0,0.262,0.1245,0.15669653,0.3635,[],[],BTC-28MAR25-76000-P,66823.06,29007752464,1729886327999,-206.35425,-31.82025,185.07225,2e-05,-0.50517,0.0,0.0,,,,month,28MAR25,76000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,55.91,0.0,0.0,0.0,0.1938,0.5,0.2625,0.1465,0.21825669,0.135,[],[],BTC-28MAR25-64000-C,66823.06,29131969310,1729886327999,147.85727,-29.84217,165.19977,1e-05,0.68325,0.0,0.0,,,,month,28MAR25,64000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,55.91,0.0,0.0,0.0,0.1053,0.1,0.18,0.063,0.10236516,0.201,[],[],BTC-28MAR25-66000-P,66823.06,29085568783,1729886327999,-136.7667,-30.95799,171.38017,1e-05,-0.34742,0.0,0.0,,,,month,28MAR25,66000
0.8,3.0,55.26,51.01,BTC-28MAR25,71250.54,55.91,0.0865,0.0965,0.0,0.098,10.6,0.172,0.0575,0.09573491,0.0955,"[[0.0965, 3.0], [0.1075, 0.9]]","[[0.0865, 0.8]]",BTC-28MAR25-65000-P,66823.06,29188432969,1729886327999,-128.84034,-30.54656,167.7291,1e-05,-0.33196,194234.32,31.2,13.6905,0.0755,0.133,month,28MAR25,65000
0.0,0.0,0.0,0.0,BTC-28MAR25,71251.38,56.96,0.0,0.0,0.0,0.1112,0.0,0.1845,0.0675,0.12150722,0.193,[],[],BTC-28MAR25-78000-C,66823.06,29007752422,1729886327999,110.39317,-34.00237,184.77291,2e-05,0.47665,0.0,0.0,,,,month,28MAR25,78000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,55.91,0.0,0.0,0.0,0.1788,0.2,0.249,0.1315,0.20320351,0.26,[],[],BTC-28MAR25-66000-C,66823.06,29173837020,1729886327999,142.74323,-30.99921,171.14711,1e-05,0.65259,442658.97,25.0,0.0,0.26,0.26,month,28MAR25,66000
0.0,0.0,0.0,0.0,BTC-28MAR25,71251.38,55.91,0.0,0.0,0.0,0.0921,0.7,0.1635,0.0525,0.08998821,0.1086,[],[],BTC-28MAR25-64000-P,66823.06,29007753944,1729886327999,-123.4951,-29.84206,165.19917,1e-05,-0.31674,0.0,0.0,,,,month,28MAR25,64000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.54,55.41,0.0,0.0,0.0,0.1639,25.8,0.2345,0.117,0.18936477,0.2335,[],[],BTC-28MAR25-68000-C,66823.06,29029703503,1729886327999,138.29927,-31.57958,176.4147,1e-05,0.62165,0.0,0.0,,,,month,28MAR25,68000
0.0,0.0,0.0,0.0,BTC-28MAR25,71251.38,56.96,0.0,0.0,0.0,0.2059,0.0,0.2955,0.1485,0.18393,0.5625,[],[],BTC-28MAR25-78000-P,66823.06,29007752411,1729886327999,-220.32179,-34.00237,184.77291,2e-05,-0.52335,0.0,0.0,,,,month,28MAR25,78000
1.1,1.0,56.53,55.94,BTC-28MAR25,71250.54,56.23,0.099,0.1005,0.0,0.0998,482.9,0.1725,0.0585,0.10941562,0.0945,"[[0.1005, 1.0], [0.112, 0.9]]","[[0.099, 1.1], [0.0005, 45.7]]",BTC-28MAR25-80000-C,66823.06,29188433456,1729886327999,103.8109,-33.45791,182.65604,2e-05,0.4462,188279.9,29.4,-12.9032,0.071,0.11,month,28MAR25,80000
0.8,9.4,55.91,51.35,BTC-28MAR25,71249.97,55.3,0.1225,0.134,0.0,0.1324,877.7,0.213,0.0855,0.11577079,0.1325,"[[0.134, 9.4], [0.145, 0.9]]","[[0.1225, 0.8]]",BTC-28MAR25-70000-P,66823.01,29188434262,1729886329006,-162.40998,-32.34466,179.57691,2e-05,-0.40957,327166.21,39.8,15.2174,0.107,0.141,month,28MAR25,70000
10.0,4.2,56.99,55.62,BTC-28MAR25,71249.61,56.24,0.221,0.2245,0.0,0.2226,644.4,0.3135,0.1645,0.19908229,0.288,"[[0.2245, 4.2]]","[[0.221, 10.0]]",BTC-28MAR25-80000-P,66823.13,29188433075,1729886330013,-232.63288,-33.45806,182.65303,2e-05,-0.55381,339681.19,17.4,0.0,0.288,0.288,month,28MAR25,80000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.97,56.74,0.0,0.0,0.0,0.0933,0.2,0.165,0.0525,0.09947864,0.0395,[],[],BTC-28MAR25-82000-C,66823.13,29007752416,1729886330013,99.4394,-33.28876,181.57971,1e-05,0.42247,0.0,0.0,,,,month,28MAR25,82000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.61,56.74,0.0,0.0,0.0,0.2442,0.0,0.3365,0.1835,0.21638464,0.3335,[],[],BTC-28MAR25-82000-P,66823.13,28862282814,1729886330013,-248.23691,-33.28851,181.5783,1e-05,-0.57754,0.0,0.0,,,,month,28MAR25,82000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.61,59.97,0.0,0.0,0.0,0.2727,0.0,0.37,0.209,0.2436174,0.2155,[],[],BTC-28MAR25-84000-P,66823.13,28793870158,1729886330013,-260.46591,-34.95419,180.40458,1e-05,-0.58953,0.0,0.0,,,,month,28MAR25,84000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.61,59.97,0.0,0.0,0.0,0.0937,0.2,0.1685,0.0525,0.09946978,0.169,[],[],BTC-28MAR25-84000-C,66823.13,29007753948,1729886330013,95.68866,-34.95419,180.40458,1e-05,0.41047,0.0,0.0,,,,month,28MAR25,84000
10.0,4.0,59.01,55.99,BTC-28MAR25,71249.61,59.97,0.2725,0.28,0.0,0.2824,278.3,0.3805,0.219,0.25295417,0.35,"[[0.28, 4.0]]","[[0.2725, 10.0]]",BTC-28MAR25-85000-P,66823.13,29188433065,1729886330013,-265.08712,-34.81735,178.23881,1e-05,-0.60229,189796.32,8.0,0.0,0.35,0.35,month,28MAR25,85000
0.3,0.0,0.0,13.29,BTC-28MAR25,71249.34,59.97,0.0005,0.0,0.0,0.0865,0.7,0.1605,0.0465,0.09177226,0.0325,[],"[[0.0005, 0.3]]",BTC-28MAR25-86000-C,66823.32,29007753951,1729886331020,90.85604,-34.41791,177.63677,1e-05,0.38721,0.0,0.0,,,,month,28MAR25,86000
28.9,0.9,58.91,58.16,BTC-28MAR25,71249.34,59.97,0.0445,0.046,0.0,0.0482,256.2,0.1135,0.02,0.05129908,0.043,"[[0.046, 0.9], [0.055, 0.9], [0.158, 12.5]]","[[0.0445, 28.9], [0.0005, 3.3]]",BTC-28MAR25-100000-C,66823.32,29188406307,1729886331020,60.22014,-28.62937,146.563,1e-05,0.24915,32758.93,14.6,11.6883,0.0295,0.043,month,28MAR25,100000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.34,59.97,0.0,0.0,0.0,0.0677,0.2,0.1385,0.0325,0.071868,0.023,[],[],BTC-28MAR25-92000-C,66823.32,29007753954,1729886331020,77.12349,-32.27081,166.55523,1e-05,0.323,0.0,0.0,,,,month,28MAR25,92000
0.0,0.0,0.0,0.0,BTC-28MAR25,71249.15,59.97,0.0,0.0,0.0,0.0797,0.4,0.1525,0.0415,0.08462795,0.0325,[],[],BTC-28MAR25-88000-C,66823.32,29007753952,1729886331020,86.14107,-33.78326,174.36123,1e-05,0.36486,0.0,0.0,,,,month,28MAR25,88000
4.0,3.0,59.94,56.12,BTC-28MAR25,71249.15,59.97,0.327,0.336,0.0,0.3361,308.5,0.4365,0.2695,0.30352652,0.4125,"[[0.336, 3.0]]","[[0.327, 4.0], [0.0005, 1.5]]",BTC-28MAR25-90000-P,66823.32,29188432984,1729886331020,-297.77952,-33.155,169.72881,1e-05,-0.65773,315960.03,11.3,0.0,0.4125,0.4125,month,28MAR25,90000
7.9,8.8,63.93,56.56,BTC-28MAR25,71249.34,59.97,0.57,0.5825,0.0,0.5755,169.7,0.68,0.503,0.53386354,0.6055,"[[0.5825, 8.8]]","[[0.57, 7.9]]",BTC-28MAR25-110000-P,66823.32,29188433383,1729886331020,-418.70329,-23.53393,120.47616,1e-05,-0.8218,0.0,0.0,,,,month,28MAR25,110000
3.9,12.5,60.45,59.27,BTC-28MAR25,71249.34,59.97,0.0305,0.0325,0.0,0.0317,274.4,0.089,0.011,0.03557475,0.0235,"[[0.0325, 12.5], [0.0395, 0.9]]","[[0.0305, 3.9]]",BTC-28MAR25-110000-C,66823.32,29188408732,1729886331020,43.90227,-23.53396,120.47737,1e-05,0.1782,15012.66,9.4,-29.8507,0.019,0.0335,month,28MAR25,110000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.0,0.0,0.3148,0.0,0.414,0.249,0.28325878,0.6535,[],[],BTC-28MAR25-88000-P,66824.95,28791763258,1729886332027,-286.96728,-33.78457,174.36797,1e-05,-0.63512,0.0,0.0,,,,month,28MAR25,88000
8.8,4.2,61.32,55.36,BTC-28MAR25,71248.98,59.97,0.4425,0.4545,0.0,0.4517,132.7,0.555,0.3815,0.41338014,0.549,"[[0.4545, 4.2]]","[[0.4425, 8.8]]",BTC-28MAR25-100000-P,66824.95,29188433066,1729886332027,-360.33219,-28.62903,146.55926,1e-05,-0.75086,171182.72,4.6,0.0,0.549,0.549,month,28MAR25,100000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.0,0.0,0.0599,0.1,0.1285,0.027,0.06351212,0.151,[],[],BTC-28MAR25-95000-C,66824.95,29007753955,1729886332027,70.76439,-30.97206,159.85214,1e-05,0.2941,0.0,0.0,,,,month,28MAR25,95000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.0,0.0,0.3932,0.0,0.495,0.324,0.35748859,0.5045,[],[],BTC-28MAR25-95000-P,66824.95,29082895553,1729886332027,-332.02946,-30.97206,159.85214,1e-05,-0.7059,0.0,0.0,,,,month,28MAR25,95000
0.0,0.0,0.0,0.0,BTC-28MAR25,71248.98,59.97,0.0,0.0,0.0,0.5132,0.0,0.6165,0.4415,0.47342906,0.5715,[],[],BTC-28MAR25-105000-P,66824.95,28716628851,1729886332027,-392.94624,-26.08599,134.63426,1e-05,-0.78751,0.0,0.0,,,,month,28MAR25,105000
0.0,8.3,56.59,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.081,0.0,0.0894,387.2,0.1645,0.0495,0.09518508,0.081,"[[0.081, 8.3], [0.0815, 54.3], [0.082, 39.7], [0.0825, 82.7], [0.083, 25.7], [0.0835, 26.0], [0.084, 54.8], [0.0845, 50.2], [0.085, 15.5], [0.0855, 19.3], [0.0865, 122.0], [0.087, 356.5], [0.0875, 189.4], [0.088, 170.6], [0.0885, 152.0], [0.089, 294.2], [0.0895, 279.6], [0.09, 108.4], [0.0905, 71.3], [0.0915, 106.6]]",[],BTC-28MAR25-85000-C,66824.95,29188436140,1729886332027,92.38443,-34.81816,178.24298,1e-05,0.39772,215921.69,41.2,-8.9888,0.057,0.0945,month,28MAR25,85000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.0,0.0,0.3589,0.0,0.4595,0.291,0.32498206,0.2895,[],[],BTC-28MAR25-92000-P,66824.95,29082895545,1729886332027,-312.94561,-32.27207,166.56169,1e-05,-0.67698,0.0,0.0,,,,month,28MAR25,92000
0.0,0.0,0.0,0.0,BTC-28MAR25,71250.61,59.97,0.0,0.0,0.0,0.2935,0.0,0.3915,0.2285,0.26316149,0.4935,[],[],BTC-28MAR25-86000-P,66824.95,29066826426,1729886332027,-273.77312,-34.41898,177.64226,1e-05,-0.61278,0.0,0.0,,,,month,28MAR25,86000
0.8,16.8,57.9,57.05,BTC-28MAR25,71248.98,59.97,0.066,0.068,0.0,0.0729,164.0,0.1455,0.0365,0.07765375,0.0675,"[[0.068, 16.8], [0.078, 0.9]]","[[0.066, 0.8]]",BTC-28MAR25-90000-C,66824.95,29188435072,1729886332027,80.71467,-33.15483,169.72799,1e-05,0.34227,126344.06,29.2,-8.1633,0.045,0.0745,month,28MAR25,90000
0.0,0.0,0.0,0.0,BTC-28MAR25,71248.98,60.44,0.0,0.0,0.0,0.6408,0.0,0.7455,0.566,0.59642874,0.9615,[],[],BTC-28MAR25-115000-P,66824.95,28782527219,1729886332027,-449.17556,-21.48906,110.04655,1e-05,-0.84607,0.0,0.0,,,,month,28MAR25,115000
36.6,14.4,61.93,60.49,BTC-28MAR25,71250.61,61.21,0.0215,0.0235,0.0,0.0225,211.3,0.074,0.0065,0.02549275,0.0145,"[[0.0235, 14.4], [0.029, 0.9]]","[[0.0215, 36.6]]",BTC-28MAR25-120000-C,66824.95,29188406242,1729886332027,32.95467,-19.74279,99.02461,1e-05,0.13247,4871.74,4.5,-19.4444,0.0145,0.018,month,28MAR25,120000
8.8,8.8,66.13,55.98,BTC-28MAR25,71248.98,61.21,0.7,0.714,0.0,0.7067,367.6,0.813,0.631,0.65998935,0.838,"[[0.714, 8.8]]","[[0.7, 8.8]]",BTC-28MAR25-120000-P,66824.95,29188434087,1729886332027,-471.70978,-19.74098,99.01418,1e-05,-0.86755,426024.95,7.5,0.0,0.838,0.838,month,28MAR25,120000
6.6,12.0,63.44,62.14,BTC-28MAR25,71253.65,62.79,0.016,0.0175,0.0,0.0167,218.1,0.0635,0.0018,0.01898828,0.016,"[[0.0175, 12.0], [0.022, 0.9]]","[[0.016, 6.6]]",BTC-28MAR25-130000-C,66828.43,29188406251,1729886333034,25.3975,-16.76682,81.97938,1e-05,0.1015,30416.56,36.3,23.0769,0.0095,0.0175,month,28MAR25,130000
0.0,0.0,0.0,0.0,BTC-28MAR25,71253.65,59.97,0.0,0.0,0.0,0.0395,0.2,0.1005,0.015,0.04324454,0.0255,[],[],BTC-28MAR25-105000-C,66828.43,29159475378,1729886333034,52.26168,-26.09119,134.66112,1e-05,0.21254,0.0,0.0,,,,month,28MAR25,105000
0.0,0.0,0.0,0.0,BTC-28MAR25,71253.65,60.44,0.0,0.0,0.0,0.0268,0.2,0.0805,0.0085,0.03003617,0.008,[],[],BTC-28MAR25-115000-C,66828.43,29131969430,1729886333034,38.42899,-21.49416,110.07257,1e-05,0.15397,0.0,0.0,,,,month,28MAR25,115000
4.5,12.6,65.06,63.49,BTC-28MAR25,71253.65,64.28,0.012,0.0135,0.0,0.0127,295.8,0.055,0.0001,0.01472322,0.0085,"[[0.0135, 12.6], [0.017, 0.8]]","[[0.012, 4.5]]",BTC-28MAR25-140000-C,66828.43,29188406311,1729886333034,19.85827,-14.2486,68.0516,0.0,0.07901,944.8,1.5,-15.0,0.0085,0.01,month,28MAR25,140000
8.8,8.8,68.88,56.11,BTC-28MAR25,71250.61,62.79,0.8345,0.849,0.0,0.8413,250.6,0.9505,0.762,0.78969292,0.9895,"[[0.849, 8.8]]","[[0.8345, 8.8], [0.677, 0.1]]",BTC-28MAR25-130000-P,66828.43,29188434064,1729886333034,-521.32368,-16.76374,81.9632,1e-05,-0.89852,1074538.95,17.9,21.7097,0.813,0.9895,month,28MAR25,130000
1.6,8.8,73.62,55.96,BTC-28MAR25,71253.65,66.12,1.1085,1.122,0.0,1.1155,190.0,1.2315,1.028,1.05496711,1.2875,"[[1.122, 8.8]]","[[1.1085, 1.6]]",BTC-28MAR25-150000-P,66828.43,29188436391,1729886333432,-614.6994,-12.47482,57.92185,0.0,-0.93595,628361.39,7.2,0.0,1.2875,1.2875,month,28MAR25,150000
8.8,8.8,70.25,55.09,BTC-28MAR25,71250.61,64.28,0.9705,0.984,0.0,0.9776,237.5,1.09,0.8945,0.92163591,1.1395,"[[0.984, 8.8]]","[[0.9705, 8.8]]",BTC-28MAR25-140000-P,66828.43,29188433385,1729886333034,-568.91672,-14.24578,68.03722,0.0,-0.92101,648392.01,8.4,0.0,1.1395,1.1395,month,28MAR25,140000
7.3,4.5,67.04,65.19,BTC-28MAR25,71253.65,66.12,0.0095,0.011,0.0,0.0102,237.9,0.049,0.0001,0.01184624,0.01,"[[0.011, 4.5], [0.0135, 0.9], [0.0475, 0.1]]","[[0.0095, 7.3]]",BTC-28MAR25-150000-C,66828.43,29188406253,1729886333034,16.12598,-12.47498,57.92341,0.0,0.06405,2043.31,3.5,-9.0909,0.0065,0.011,month,28MAR25,150000
0.0,18.7,141.96,0.0,BTC-28MAR25,71256.93,72.62,0.0,0.1245,0.0,0.0092,25.1,0.048,0.0001,0.00999318,0.048,"[[0.1245, 18.7], [0.125, 1.4]]",[],BTC-28MAR25-170000-C,66832.35,29131969261,1729886334041,13.68382,-12.03101,51.27593,0.0,0.05454,0.0,0.0,,,,month,28MAR25,170000
1.4,44.8,68.72,66.55,BTC-28MAR25,71253.01,69.06,0.0075,0.009,0.0,0.0092,158.1,0.0475,0.0001,0.0099933,0.0085,"[[0.009, 44.8], [0.011, 0.8]]","[[0.0075, 1.4]]",BTC-28MAR25-160000-C,66832.35,29188406254,1729886334041,14.24163,-11.85559,52.70695,0.0,0.05678,4606.09,8.5,0.0,0.0065,0.0085,month,28MAR25,160000
0.0,0.0,0.0,0.0,BTC-28MAR25,71256.93,72.62,0.0,0.0,0.0,1.3951,0.0,1.5235,1.297,1.32553002,1.4095,[],[],BTC-28MAR25-170000-P,66832.35,29066826422,1729886334041,-707.10518,-12.03101,51.27593,0.0,-0.94546,0.0,0.0,,,,month,28MAR25,170000
3.2,8.8,75.37,54.94,BTC-28MAR25,71256.93,69.06,1.2475,1.26,0.0,1.2547,262.0,1.3765,1.162,1.18932185,1.4405,"[[1.26, 8.8]]","[[1.2475, 3.2]]",BTC-28MAR25-160000-P,66832.35,29188433366,1729886334041,-658.63448,-11.85837,52.71859,0.0,-0.94321,546471.65,5.6,0.0,1.4405,1.4405,month,28MAR25,160000
0.0,0.0,0.0,0.0,BTC-27JUN25,72493.04,106.81,0.0,0.0,0.0,0.0263,0.0,0.0715,0.01,0.02592128,0.0295,[],[],BTC-27JUN25-25000-P,66832.35,29073055600,1729886334041,-36.81868,-13.15569,60.5389,0.0,-0.04917,0.0,0.0,,,,month,27JUN25,25000
3.5,5.6,67.93,57.03,BTC-27JUN25,72493.04,106.81,0.5895,0.5945,0.0,0.6295,95.6,0.6895,0.5945,0.63033366,0.5565,"[[0.5945, 5.6]]","[[0.5895, 3.5], [0.51, 11.6], [0.48, 50.0]]",BTC-27JUN25-30000-C,66832.35,29188430652,1729886334041,143.96637,-18.16534,83.16466,0.0,0.92596,0.0,0.0,,,,month,27JUN25,30000
2.1,3.2,72.13,69.24,BTC-28MAR25,71258.41,74.5,0.005,0.0065,0.0,0.0079,94.4,0.045,0.0001,0.00819311,0.0065,"[[0.0065, 3.2], [0.0075, 0.8], [0.057, 157.6]]","[[0.005, 2.1], [0.0031, 0.2]]",BTC-28MAR25-180000-C,66834.44,29188406499,1729886335048,11.65959,-10.97391,45.22311,0.0,0.04682,7578.81,20.2,18.1818,0.0055,0.0065,month,28MAR25,180000
16.4,56.7,86.77,61.32,BTC-27JUN25,72493.04,106.81,0.005,0.0225,0.0,0.0433,4.2,0.1025,0.0195,0.04294966,0.008,"[[0.0225, 56.7]]","[[0.005, 16.4], [0.003, 0.6]]",BTC-27JUN25-30000-P,66832.35,29188388035,1729886334041,-56.99458,-18.16533,83.16531,0.0,-0.07404,0.0,0.0,,,,month,27JUN25,30000
0.1,0.0,0.0,79.89,BTC-28MAR25,71256.32,74.5,0.0095,0.0,0.0,0.0062,0.3,0.039,0.0001,0.00797377,0.021,[],"[[0.0095, 0.1]]",BTC-28MAR25-190000-C,66834.44,29007753921,1729886335048,9.48816,-9.15136,38.02075,0.0,0.0376,0.0,0.0,,,,month,28MAR25,190000
